mol_id,smiles,rs,scaffold
XS842258b,O=S(=O)(C=1C=CC=2CCCC2C1)N3CCCC(C3)C4=NN=C5C=CC=CN45,1.214,O=S(=O)(c1ccc2c(c1)CCC2)N1CCCC(c2nnc3ccccn23)C1
XS838481b,COC=1C=CC=CC1C2=NN=C(CC(=O)N3CC=4C=CC(F)=CC4CC3C)O2,1.73,O=C(Cc1nnc(-c2ccccc2)o1)N1CCc2ccccc2C1
XS848253a,CC1=NC2=C(C#N)C=NN2C(C)=C1CCC(=O)NC(C)C3=CC=4C=CC=CC4O3,1.9,O=C(CCc1cnc2ccnn2c1)NCc1cc2ccccc2o1
XS839014b,CC(C)N1N=NN=C1C=2C=CC=C(C2)NC(=O)NCC3CN(C(=O)O3)C4CC4,1.288,O=C(NCC1CN(C2CC2)C(=O)O1)Nc1cccc(-c2nnn[nH]2)c1
XS782835b,CC1=C(C=NN1C=2C=C(C)C=CC2C)NC(=O)N3CCNC(=O)C3CC(C)C,0.46,O=C1CN(C(=O)Nc2cnn(-c3ccccc3)c2)CCN1
XS837218b,COCC(NC(=O)NC1(CCCC1)C=2C=CC=3OCCOC3C2)C4=CC=CO4,0.388,O=C(NCc1ccco1)NC1(c2ccc3c(c2)OCCO3)CCCC1
XS839139b,COC(=O)C(NC(=O)CN1N=NC=2C=CC=CC21)C=3C=CC(OC)=C(Cl)C3,0.87,O=C(Cn1nnc2ccccc21)NCc1ccccc1
XS848258a,O=C(CN1CC(CCN2CCCC2=O)C=3C=CC=CC31)NC=4C=CC=C(Cl)C4,0.392,O=C(CN1CC(CCN2CCCC2=O)c2ccccc21)Nc1ccccc1
XS836826b,CC(COC=1C=CC=C(F)C1)NC(=O)C=2C=CC(=C(C2)[N+]([O-])=O)S(N)(=O)=O,0.748,O=C(NCCOc1ccccc1)c1ccccc1
XS841414b,O=C(CN1N=CC=2C=CC=CC21)N(CC(F)(F)F)C3CCCC=4C=CC=NC43,0.48,O=C(Cn1ncc2ccccc21)NC1CCCc2cccnc21
XS602204b,COC=1C=CC(=CC1)CN(CC=2C=CC(=CC2)SC)C3CCS(=O)(=O)C3,0.868,O=S1(=O)CCC(N(Cc2ccccc2)Cc2ccccc2)C1
XS848259a,O=C(C=1C=NN(C1)C=2C=CC(F)=CC2F)N3CCCC(C3)N4CCCCCC4,1.766,O=C(c1cnn(-c2ccccc2)c1)N1CCCC(N2CCCCCC2)C1
XS838101c,COC(=O)C=1C=C(C)C=2C=C(NC2C1)C(=O)NC3CCN(C3)C4=CC(C)=NN4C,8.982,O=C(NC1CCN(c2ccn[nH]2)C1)c1cc2ccccc2[nH]1
XS848262a,COC1=CC=CC2=C(C=NN12)C(=O)N3CCC4(CC4NC(=O)C5=CCCC5)CC3,1.394,O=C(NC1CC12CCN(C(=O)c1cnn3ccccc13)CC2)C1=CCCC1
XS848276a,CCC=1C=CC=CC1N2CC(CC2=O)C(=O)N3CCN(CC3)C=4C=CC=C(C4)OC,3.096,O=C(C1CC(=O)N(c2ccccc2)C1)N1CCN(c2ccccc2)CC1
XS555434b,CC1=NC=2CCCC(C2S1)N(C)S(=O)(=O)C=3C=C(C)C=CC3Br,4.344,O=S(=O)(NC1CCCc2ncsc21)c1ccccc1
XS437067b,CCN(CC1=NC=2C=C(Cl)C=CC2C(=O)N1)CC(O)COC=3C=CC(F)=CC3,4.176,O=c1[nH]c(CNCCCOc2ccccc2)nc2ccccc12
XS848282a,O=C(NCC=1C=CC(=CC1)CN2C=CN=C2)C3CC(=O)N(C3)C=4C=CC=5CCCC5C4,0.862,O=C(NCc1ccc(Cn2ccnc2)cc1)C1CC(=O)N(c2ccc3c(c2)CCC3)C1
XS848280a,CN(CC(=O)NCC(C=1C=CC=CC1)N2CCCC2)S(=O)(=O)C=3C=CC(F)=CC3,2.07,O=C(CNS(=O)(=O)c1ccccc1)NCC(c1ccccc1)N1CCCC1
XS837611b,COC=1C=C2CCN(CC2=CC1C)C(C(=O)O)C=3C=CC(F)=C(Br)C3,0.904,c1ccc(CN2CCc3ccccc3C2)cc1
XS839016b,O=C(CC1CC2(CC2)CO1)NC3(CCCCC3)C(=O)NC=4C=C5COCCN5N4,1.354,O=C(CC1CC2(CC2)CO1)NC1(C(=O)Nc2cc3n(n2)CCOC3)CCCCC1
XS842121b,CC(CN(C)C(=O)C=1C=CC(=CC1N)S(C)(=O)=O)OC=2C=CC(Cl)=C(Cl)C2,1.076,O=C(NCCOc1ccccc1)c1ccccc1
XS848300a,CC1=CC(C)=NN1C=2C=CC(=CC2)CC(=O)N3CCCC3C=4C=CC=5OCCCOC5C4,1.718,O=C(Cc1ccc(-n2cccn2)cc1)N1CCCC1c1ccc2c(c1)OCCCO2
XS848289a,O=C(C1CCCC=2NN=CC21)N3CCCN(CC3)S(=O)(=O)C=4C=CC=5OCCOC5C4,1.468,O=C(C1CCCc2[nH]ncc21)N1CCCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1
XS840387b,CCC(C)C=1C=CC(=CC1)S(=O)(=O)N2CCN(CC3=CC(=O)N(C)C(=O)N3C)CC2,1.318,O=c1cc(CN2CCN(S(=O)(=O)c3ccccc3)CC2)[nH]c(=O)[nH]1
XS848294a,CC(=O)N1CCC(CC1)C(=O)NCC(C2=CNC=3C=CC=CC23)C=4C=CC=CC4Cl,0.404,O=C(NCC(c1ccccc1)c1c[nH]c2ccccc12)C1CCNCC1
XS848296a,CN1C(CNC=2C=CC=C(C2)C(=O)NC(CO)C=3C=CC=C(F)C3)=NN=C1C=4C=CN=CN4,1.104,O=C(NCc1ccccc1)c1cccc(NCc2nnc(-c3ccncn3)[nH]2)c1
XS848295a,COC=1C=CC(=CC1S(=O)(=O)N2CCCCC2)NC(=O)CN3C=4C=CC=CC4CC3C,1.41,O=C(CN1CCc2ccccc21)Nc1cccc(S(=O)(=O)N2CCCCC2)c1
XS776866b,CC(C)CN1CC(CC1=O)C(=O)NCC2(CCOCC2)C=3C=CC(Br)=CC3,0.872,O=C1CC(C(=O)NCC2(c3ccccc3)CCOCC2)CN1
XS839553b,CC(NC(=O)C1=CSN=N1)C(C)(F)F,2.812,c1csnn1
XS837753b,O=C1C=CC(F)=CN1CC2CCCOC2,1.234,O=c1ccccn1CC1CCCOC1
XS848305a,CC1=C(C=NN1C)C(=O)NC(C)C2=CC=CS2,1.702,O=C(NCc1cccs1)c1cn[nH]c1
XS848308a,CC1=CSC(=N1)NC(=O)C2CCCNC2,0.706,O=C(Nc1nccs1)C1CCCNC1
XS838384b,OC=1C=NC(=NC1)NCCOC2CC2(F)F,0.812,c1cnc(NCCOC2CC2)nc1
XS841878b,CC(CNC=1C=CC(C#N)=CC1)C2=NC=CS2,3.242,c1ccc(NCCc2nccs2)cc1
XS058644c,CCOC=1C=CC(=CC1)NC2CCCCNC2=O,1.676,O=C1NCCCCC1Nc1ccccc1
XS842716b,CC=1C=C(F)C=CC1NC(C)CC2=CC=NO2,0.382,c1ccc(NCCc2ccno2)cc1
XS840191b,CNS(=O)(=O)N1CCC(C)C(F)(F)C1,0.928,C1CCNCC1
XS848309a,CC1=NOC(=N1)C(C)SC=2N=C(C)C=C(N)N2,1.93,c1cnc(SCc2ncno2)nc1
XS848306a,O=C(NCC=1C=CC=CC1)C2CCCO2,0.85,O=C(NCc1ccccc1)C1CCCO1
XS848315a,CNC(=O)CCN(C)C(C)C1=NC(=NO1)C(C)C,0.478,c1ncon1
XS842056b,CC1=NC(C=CC2=NN=C(O2)C3CCOC3)=CS1,0.742,C(=Cc1nnc(C2CCOC2)o1)c1cscn1
XS729062b,NC1CCCN(C1)C(=O)C=2C=CC(=CC2)OC(F)F,0.51,O=C(c1ccccc1)N1CCCCC1
XS841394b,CC(NS(C)(=O)=O)C(=O)NC1(CC1)C2(C)CC2,0.41,C1CC1C1CC1
XS838106b,CC(C)N1C(=O)CC(NC=2N=CC=NC2F)C1=O,13.416,O=C1CC(Nc2cnccn2)C(=O)N1
XS848316a,CCNC(=O)N(C)C1CCCC=2N=C(C)SC21,2.108,c1nc2c(s1)CCCC2
XS848324a,CC(OC=1C=CC(C#N)=CC1)C(=O)NC=2C=CNN2,0.806,O=C(COc1ccccc1)Nc1cc[nH]n1
XS757383b,CC1C2=CC=CN2CCN1C(=O)C=3C=CC=C(C#N)C3,1.326,O=C(c1ccccc1)N1CCn2cccc2C1
XS605996b,CC=1C=C(ON1)C(=O)N2CC(C)OC=3C=CC=CC32,0.406,O=C(c1ccno1)N1CCOc2ccccc21
XS837384b,OCC=1C=C(F)C=CC1NCC2CCCC(F)(F)C2,0.942,c1ccc(NCC2CCCCC2)cc1
XS848338a,COC=1C=CC(=CC1)CNC(=O)C(NC(C)=O)C(C)C,10.474,c1ccccc1
XS839711b,CC(C(=O)N(C)C1=CC=NN1C)C2=CC=C(Cl)S2,0.938,O=C(Cc1cccs1)Nc1ccn[nH]1
XS482787b,O=C(O)C=1C=CC(=NC1)N2CCC(CC=3C=CC=CC3)C2,5.742,c1ccc(CC2CCN(c3ccccn3)C2)cc1
XS848330a,CC1CC=2C=CC=CC2N1C(=O)CSC=3N=CC=CN3,1.216,O=C(CSc1ncccn1)N1CCc2ccccc21
XS848332a,NC(=O)C1CCCCN1CC2=CC(=NO2)C=3C=CC=CC3,1.266,c1ccc(-c2cc(CN3CCCCC3)on2)cc1
XS838707b,COC(=O)C1CN(CC=2NN=CC21)C=3N=CC=NC3F,8.486,c1cnc(N2CCc3cn[nH]c3C2)cn1
XS848345a,CC1=NOC(=N1)C2CCCN(C2)C=3C=CN=C(N3)C(C)C,0.93,c1cc(N2CCCC(c3ncno3)C2)ncn1
XS837510b,COC1CC=2C=CC(=CC2C1)NC3=CC(C)=NC4=NC=NN34,1.134,c1cc(Nc2ccc3c(c2)CCC3)n2ncnc2n1
XS848347a,CC(C(=O)NC1CC1)N2C=NC3=C2C(=O)N(C)C(=O)N3C,3.318,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)NC1CC1
XS154265c,CC1=NOC(CN(C)C(C)C2=NC=3C=CC=CC3S2)=N1,3.43,c1ccc2sc(CNCc3ncno3)nc2c1
XS848354a,O=C(NCC1CC=2C=CC=CC21)NC=3C=CC=4OCOC4C3,0.734,O=C(NCC1Cc2ccccc21)Nc1ccc2c(c1)OCO2
XS838444b,ClC=1C=CC(=NC1)N2C=C(N=N2)C3CC43CCNCC4,2.552,c1ccc(-n2cc(C3CC34CCNCC4)nn2)nc1
XS848348a,OC1CCCN(C1)C=2C=CC3=NN=C(N3N2)C(F)(F)F,0.386,c1cc2nncn2nc1N1CCCCC1
XS836625b,C#CC=1C=NC(=NC1)NCCC(C(F)F)N2CCOCC2,2.19,c1cnc(NCCCN2CCOCC2)nc1
XS848350a,COC=1C=CC=2CCCC(CC2C1)NC=3C=C(C#N)N=CN3,2.202,c1ccc2c(c1)CCCC(Nc1ccncn1)C2
XS676722b,O=C(NC=1C=CC(=CC1)OCC2CCCO2)C3CCCC3,1.328,O=C(Nc1ccc(OCC2CCCO2)cc1)C1CCCC1
XS848344a,CC=1C=CC=C(C1)C2=NOC(CNC(C)CN3C=CC=N3)=N2,2.25,c1ccc(-c2noc(CNCCn3cccn3)n2)cc1
XS848353a,CCC=1C=CC(=CC1)NC(C)C(=O)N(C)CC=2C=CC=CC2,3.352,O=C(CNc1ccccc1)NCc1ccccc1
XS848361a,CC=1C=NN(C1)CC2CCCCN2C(=O)C=3C=CN=C(C)N3,0.408,O=C(c1ccncn1)N1CCCCC1Cn1cccn1
XS848364a,CC(SC1=NN=C(O1)C2CCCCC2)C(=O)NC(N)=O,10.624,c1nnc(C2CCCCC2)o1
XS848359a,CN1N=C(C=CC1=O)C(=O)N2CCCC(C2)C3=NC=CS3,0.86,O=C(c1ccc(=O)[nH]n1)N1CCCC(c2nccs2)C1
XS788972b,CC1CCCCN1C(=O)CCNC(=O)C=2C=CC(=O)N(C)C2,0.694,O=C(NCCC(=O)N1CCCCC1)c1ccc(=O)[nH]c1
XS848363a,CC=1C=CC(=CC1)C2=CN=C(CCC(=O)OC(C)C(N)=O)O2,1.444,c1ccc(-c2cnco2)cc1
XS661424b,COC=1C=C(C)C(=CC1C)S(=O)(=O)NCC2CCCO2,0.674,O=S(=O)(NCC1CCCO1)c1ccccc1
XS837166b,COC=1C=CN=C(N1)NNC(=O)C2CCCC=3C=CC=CC32,0.596,O=C(NNc1ncccn1)C1CCCc2ccccc21
XS653391b,CN(C)S(=O)(=O)NC1CCN(C1)C=2C=CC(F)=CC2F,0.518,c1ccc(N2CCCC2)cc1
XS848368a,NC(=O)C1CCN(C1)C(=O)C2=CC=C(O2)C=3C=CC(F)=CC3,0.576,O=C(c1ccc(-c2ccccc2)o1)N1CCCC1
XS848365a,CCS(=O)(=O)N1CCC(CC1)NC(=O)C2CC=CCC2,0.5,O=C(NC1CCNCC1)C1CC=CCC1
XS837656b,COCC(CS(=O)(=O)C=1C=C(C)C=NC1OC)C(C)C,1.1,c1ccncc1
XS848381a,CC=1C=CC(=CC1)CC(=O)N2C=3C=CC=CC3CC2CC(=O)O,0.522,O=C(Cc1ccccc1)N1CCc2ccccc21
XS842194b,ClC=1C=C(C=C2OCOC12)C3=NC(=NO3)C4COCCN4,5.386,c1cc2c(cc1-c1nc(C3COCCN3)no1)OCO2
XS840749b,CC1=CC=C(CC(C)NC(=O)CC=2C(C)=NOC2Cl)S1,0.518,O=C(Cc1cnoc1)NCCc1cccs1
XS848371a,O=C(C1CC=2C=CC=CC2O1)N3CCN(CC3)C=4N=CC=CN4,7.17,O=C(C1Cc2ccccc2O1)N1CCN(c2ncccn2)CC1
XS713227b,CC=1C=C(N=C(C)N1)N2CCCC2C=3C=CC=4OCCOC4C3,1.23,c1cc(N2CCCC2c2ccc3c(c2)OCCO3)ncn1
XS848385a,COC=1C=CC(=CC1)C2CCN(C2)C(=O)CC=3C=CC=C(F)C3,1.334,O=C(Cc1ccccc1)N1CCC(c2ccccc2)C1
XS839476b,COC1=NN2C=CC=NC2=C1C=3C=CC(=CC3)C4CCC(=O)N4,4.564,O=C1CCC(c2ccc(-c3cnn4cccnc34)cc2)N1
XS848375a,CC1CC=2C=CC=CC2N1C(=O)C=3C=CC=4NC(=O)CCC4C3,1.406,O=C1CCc2cc(C(=O)N3CCc4ccccc43)ccc2N1
XS848382a,CC=1C=CC(Cl)=C(C1)OC(C)C(=O)N(C)C2=NC=CS2,0.5,O=C(COc1ccccc1)Nc1nccs1
XS838381b,OC=1N=NC(=C2C=CC=CC12)N3CCCC(C3)C4=NN=CS4,9.27,c1ccc2c(N3CCCC(c4nncs4)C3)nncc2c1
XS838374b,COC=1C=CC(=CC1NC2COC3(C2)CCOCC3)C(C)(C)C,0.578,c1ccc(NC2COC3(CCOCC3)C2)cc1
XS848389a,CC1=C(C=CN1C)C(=O)N2CCC(C2)NC=3C=CC=C(Cl)C3,0.578,O=C(c1cc[nH]c1)N1CCC(Nc2ccccc2)C1
XS848390a,O=C(C1CC=2C=CC=CC2O1)N3CCC=4NC=5C=CC=CC5C4C3,4.784,O=C(C1Cc2ccccc2O1)N1CCc2[nH]c3ccccc3c2C1
XS670047b,COCC1(CCCN1C(=O)C=2C=CC=CC2OC3CC3)C(N)=O,1.776,O=C(c1ccccc1OC1CC1)N1CCCC1
XS848394a,CC(NC(=O)C=1C=CN(C)C(=O)C1)C=2C=CC=3OCCOC3C2,1.616,O=C(NCc1ccc2c(c1)OCCO2)c1cc[nH]c(=O)c1
XS848398a,CC1=NOC(C)=C1CC(=O)N2CCCC2C=3C=CC=C(Cl)C3,0.384,O=C(Cc1cnoc1)N1CCCC1c1ccccc1
XS836468b,CC(C)C(C)(NS(=O)(=O)C=1C=CC=CC1C(F)F)C(N)=O,0.968,c1ccccc1
XS848388a,O=C(NC=1C=CC(F)=C(Cl)C1)C2CC(=O)NC=3C=CC=CC32,1.674,O=C1CC(C(=O)Nc2ccccc2)c2ccccc2N1
XS840477b,CC1=CC(=NO1)NC(=O)C(C)OC=2C=CC=3C=CC(=O)OC3C2,3.124,O=C(COc1ccc2ccc(=O)oc2c1)Nc1ccon1
XS848395a,COC=1C=CC(=CC1)N2CCN(CC2)C(=O)C(C)N3C=NC=N3,1.272,O=C(Cn1cncn1)N1CCN(c2ccccc2)CC1
XS848396a,CC=1C=C(NC(=O)C2CC(=O)N(C2)C=3C=CC=CC3F)N(C)N1,1.128,O=C(Nc1ccn[nH]1)C1CC(=O)N(c2ccccc2)C1
XS848400a,CCCC1CCCN(CC1)C(=O)C2=CC(=NN2)C3=CC=CS3,3.224,O=C(c1cc(-c2cccs2)n[nH]1)N1CCCCCC1
XS842166b,COC(=O)C(C)CS(=O)(=O)NC=1C=NOC1C=2C=CC=CC2,0.498,c1ccc(-c2ccno2)cc1
XS848408a,CC1CN(CCO1)C(=O)C2=CSC(=N2)C=3C=CC(Cl)=CC3,1.058,O=C(c1csc(-c2ccccc2)n1)N1CCOCC1
XS848404a,CCC1=NC(C)=C(S1)C(=O)N2CCCC(C2)C3=NOC(C)=N3,2.156,O=C(c1cncs1)N1CCCC(c2ncon2)C1
XS840596b,COC(=O)C=1C=CC(OC(C)C)=C(C1)NC(C)C(=O)NC(N)=O,0.536,c1ccccc1
XS836681b,CN1C=2C=CC=CC2C(=O)NC1C=3C=NN(C3)C=4C=CC(F)=CC4,7.676,O=C1NC(c2cnn(-c3ccccc3)c2)Nc2ccccc21
XS848415a,COC=1C=CC=C(C(=O)NC(C)C2=CC=3C=CC=CC3O2)C1OC,1.024,O=C(NCc1cc2ccccc2o1)c1ccccc1
XS848405a,O=C(NCC=1C=CN=CC1)C2COCC(=O)N2CC=3C=CC=CC3,0.424,O=C(NCc1ccncc1)C1COCC(=O)N1Cc1ccccc1
XS841986b,COC=1C=CC(=C(C)C1)S(=O)(=O)N2CCCC32CCNC3=O,1.288,O=C1NCCC12CCCN2S(=O)(=O)c1ccccc1
XS433109b,CCC1=NOC=2N=CC(=CC12)C(=O)N3CCCC(C3)C4=CC=NN4,3.594,O=C(c1cnc2oncc2c1)N1CCCC(c2ccn[nH]2)C1
XS417459b,CC=1C=CC=NC1C2=NOC(=N2)C3CC(C)(C)OC=4C=CC=CC43,0.524,c1ccc(-c2noc(C3CCOc4ccccc43)n2)nc1
XS848412a,COC=1C=CC(=CC1)C2CCCN2S(=O)(=O)C3=CC=CS3,4.714,O=S(=O)(c1cccs1)N1CCCC1c1ccccc1
XS848406a,CCCN(CC(=O)NC(=O)NC)CC1COC=2C=CC=CC2O1,0.52,c1ccc2c(c1)OCCO2
XS848402a,CC=1C=CC=C(C1)CN2CCCC2C=3C=CC=4OCCCOC4C3,4.45,c1ccc(CN2CCCC2c2ccc3c(c2)OCCCO3)cc1
XS848414a,CC=1C=C(C(=O)NC(C)C=2C=CC(Br)=CC2)N(C)N1,0.52,O=C(NCc1ccccc1)c1ccn[nH]1
XS848413a,CCOCCNC(=O)N1CCCC1C=2C=C(C=CC2OC)OC,1.06,c1ccc(C2CCCN2)cc1
XS842353b,CS(=O)(=O)C=1SC=CC1C2=NOC(C=CC3CCOC3)=N2,4.596,C(=CC1CCOC1)c1nc(-c2ccsc2)no1
XS753260b,CC=1C=C(NN1)C2CCCN(C2)C(=O)C=3C=C(F)C(F)=CC3F,1.058,O=C(c1ccccc1)N1CCCC(c2ccn[nH]2)C1
XS848401a,CC1=NN(C)C(C)=C1C(C)NC(=O)NC=2C=CC=C(C2)C(F)F,0.908,O=C(NCc1cn[nH]c1)Nc1ccccc1
XS848410a,N#CC=1C=CC(=CC1)NC(=O)NCC2CCN(C2)C=3C=CC=CC3,0.706,O=C(NCC1CCN(c2ccccc2)C1)Nc1ccccc1
XS707130b,CC=1N=C(C)N(CC2CN(CC=3C=CC(C#N)=CC3F)CCO2)N1,2.366,c1ccc(CN2CCOC(Cn3cncn3)C2)cc1
XS836824b,COCC=1C=C(N=C(C)N1)NC2CCCC=3C=CC(=CC3C2)OC,0.838,c1ccc2c(c1)CCCC(Nc1ccncn1)C2
XS848419a,CC=1C=NN(C1)CC2CCCCN2CC3=NN=C(O3)C4=CC=CO4,1.634,c1coc(-c2nnc(CN3CCCCC3Cn3cccn3)o2)c1
XS805251b,O=C(C=1C=C(Cl)C=C(Cl)C1)N2CCOCC2C=3N=CON3,1.446,O=C(c1ccccc1)N1CCOCC1c1ncon1
XS579945b,CC=1C=CC=C(C1)CS(=O)CC2=COC(=N2)C=3C=CC(F)=CC3,7.194,O=S(Cc1ccccc1)Cc1coc(-c2ccccc2)n1
XS837843b,CCCS(=O)(=O)NC=1C=CC=C(C1)NC(=O)NC(C)COC,1.868,c1ccccc1
XS848418a,CCCCN1N=C(C=CC1=O)C(=O)N2CCCC(C2)N3C=NC=N3,0.502,O=C(c1ccc(=O)[nH]n1)N1CCCC(n2cncn2)C1
XS848427a,CN(CC(=O)NC(C)(C)C)C(=O)C(C=1C=CC=CC1)N2C=CC=N2,0.484,c1ccc(Cn2cccn2)cc1
XS848423a,CC1=CC(=NO1)NC(=O)NCC(C=2C=CC=CC2)N3CCOCC3,3.81,O=C(NCC(c1ccccc1)N1CCOCC1)Nc1ccon1
XS848416a,CC1CCCN(C1)C(=O)C2CCN(CC2)C=3C=CC(C#N)=CC3F,0.974,O=C(C1CCN(c2ccccc2)CC1)N1CCCCC1
XS848438a,CC=1C=CC=C(C1)NC(C)C(=O)NC=2C=CC(=CC2)S(N)(=O)=O,0.52,O=C(CNc1ccccc1)Nc1ccccc1
XS848440a,CCOC=1C=CC(=CC1)C2NC(=O)NC(C)=C2C(=O)OCCOC,2.824,O=C1NC=CC(c2ccccc2)N1
XS701361b,CCC1C(=O)NCCN1C(=O)NC=2C=C(F)C=C(C2)N3CCCC3,1.25,O=C1CN(C(=O)Nc2cccc(N3CCCC3)c2)CCN1
XS848428a,CC1=C(C=NN1C=2C=CC=CC2)C(=O)NC(C(=O)O)C=3C=CC=CC3,1.252,O=C(NCc1ccccc1)c1cnn(-c2ccccc2)c1
XS848437a,CC(C)C1=NOC(CCCC(=O)N2CCC=3SC=CC3C2C)=N1,0.386,O=C(CCCc1ncno1)N1CCc2sccc2C1
XS838082b,N#CC1CN(CCO1)C=2N=CC(Cl)=C(N2)NC=3C=CC(F)=CC3,0.734,c1ccc(Nc2ccnc(N3CCOCC3)n2)cc1
XS611146b,CC(NC(=O)C=1C=CC=C(Br)C1)C2=NN=C3CCCN23,0.642,O=C(NCc1nnc2n1CCC2)c1ccccc1
XS836841b,COC(=O)C1=CN(N=N1)C2CCCN(CC3=NC(=NO3)N(C)C)C2,1.078,c1cn(C2CCCN(Cc3ncno3)C2)nn1
XS848441a,CC=1C=CC=2C(=CC(=O)OC2C1)CN3CCCC3C=4C=CC(O)=CC4,1.814,O=c1cc(CN2CCCC2c2ccccc2)c2ccccc2o1
XS840100b,CC1CN(CCN1C=2C=CN=CC2F)S(=O)(=O)C=3C=CC=CN3,2.888,O=S(=O)(c1ccccn1)N1CCN(c2ccncc2)CC1
XS848430a,CC=1C=C(C)C=C(C1)C(=O)NC=2C=CC(Cl)=C(C2)CS(C)=O,1.468,O=C(Nc1ccccc1)c1ccccc1
XS848431a,CC1CN(CCCO1)C(=O)C=2C=CC(=NC2)N3C=NC=4C=CC=CC43,3.028,O=C(c1ccc(-n2cnc3ccccc32)nc1)N1CCCOCC1
XS667427b,CC=1OC(=NC1C(=O)N2CCOCC32CCOC3)C4=CC=CS4,1.736,O=C(c1coc(-c2cccs2)n1)N1CCOCC12CCOC2
XS848432a,COC=1C=CC=CC1NC(=O)NC2CCSC=3C(F)=CC=CC32,1.426,O=C(Nc1ccccc1)NC1CCSc2ccccc21
XS848445a,O=C(NC=1C=CC(=CC1)C(F)(F)F)N2CCCCC2C=3C=NNC3,0.748,O=C(Nc1ccccc1)N1CCCCC1c1cn[nH]c1
XS848459a,CCN(CC=1C=CC=CC1)C(=O)NC2CC(=O)N(C2)C=3C=CC=CC3,0.674,O=C(NCc1ccccc1)NC1CC(=O)N(c2ccccc2)C1
XS839635b,N#CC=1C=NC2=C(F)C=CC(Cl)=C2C1NC3CCS(=O)(=O)C3,2.598,O=S1(=O)CCC(Nc2ccnc3ccccc23)C1
XS848448a,CC1=NC(=NO1)C2CCCCCN2C(=O)NC=3C=C(C#N)C=CC3C,1.386,O=C(Nc1ccccc1)N1CCCCCC1c1ncon1
XS839100b,O=C(CN1CCOC2(CCSC2)C1)NCC=3C=CC=C(Cl)C3,0.578,O=C(CN1CCOC2(CCSC2)C1)NCc1ccccc1
XS842604b,CC(CN1C=CC=N1)NC(=O)C2=CC=3COC=4C=CC=CC4C3S2,5.312,O=C(NCCn1cccn1)c1cc2c(s1)-c1ccccc1OC2
XS393557b,CC1=CN2N=C(SC2=N1)N3CCC(CNC=4C=CC(C#N)=CN4)C3,7.886,c1ccc(NCC2CCN(c3nn4ccnc4s3)C2)nc1
XS848444a,CN1C=C(C=N1)C(=O)N2CCCCC2C=3C=CC(=CC3)C(F)(F)F,8.46,O=C(c1cn[nH]c1)N1CCCCC1c1ccccc1
XS676185b,CC1=NOC(=N1)C(C)S(=O)(=O)CC2=CSC(=N2)C3CCCC3,1.64,O=S(=O)(Cc1csc(C2CCCC2)n1)Cc1ncno1
XS838661b,COC(=O)C=1C=C(C#N)C=CC1N2CC(CC32CCCC3)C(=O)OC,1.188,c1ccc(N2CCCC23CCCC3)cc1
XS665866b,CC=1C=CC=C(C1)OCCNC(=O)CN2CCCC(C2)C3=CC=NN3,1.16,O=C(CN1CCCC(c2ccn[nH]2)C1)NCCOc1ccccc1
XS837223b,O=C(NCC=1C=CN=C(C1)OC2CCOC2)C3=COC(CC4CC4)=N3,1.698,O=C(NCc1ccnc(OC2CCOC2)c1)c1coc(CC2CC2)n1
XS548492b,CC1CN(C(=O)C=2C=CC3=C(C2)N=NN3C)C=4C=C(Cl)C=CC4O1,1.978,O=C(c1ccc2[nH]nnc2c1)N1CCOc2ccccc21
XS840509b,CC1=C(C=NN1C)C(C)NC(=O)C2=CC=3C=C(C=CC3S2)[N+]([O-])=O,2.238,O=C(NCc1cn[nH]c1)c1cc2ccccc2s1
XS848464a,CC1=CN=C(O1)C=2C=CC=C(C2)NC(=O)NC(CO)CC3CCCC3,5.374,O=C(NCCC1CCCC1)Nc1cccc(-c2ncco2)c1
XS848471a,CCC=1C=CC(=CC1)OCC(O)CN(C)C=2N=CN=C3C2C=NN3C,13.282,c1ccc(OCCCNc2ncnc3[nH]ncc23)cc1
XS848475a,COC(=O)CC(NC(=O)NC=1C=CN=CC1)C=2C=CC(=CC2)SC,2.458,O=C(NCc1ccccc1)Nc1ccncc1
XS848478a,O=C(NCC1=NC(=CS1)C(F)(F)F)C2CC=3C=CC=C(F)C3O2,0.674,O=C(NCc1nccs1)C1Cc2ccccc2O1
XS678658b,CC(C)(C)C1=NOC(CCC(=O)N2CCCC(C2)C3=NC=CS3)=N1,0.984,O=C(CCc1ncno1)N1CCCC(c2nccs2)C1
XS738418b,CCN(C(=O)C=1C=C2C=CC=CC2=C(N1)OC)C3CCS(=O)(=O)C3,5.312,O=C(NC1CCS(=O)(=O)C1)c1cc2ccccc2cn1
XS842067b,COC(=O)C(C)(CC1=CCCCC1)NC(=O)C=2C=CC(=CN2)C(N)=O,0.462,O=C(NCCC1=CCCCC1)c1ccccn1
XS803053b,COC=1C=CC=C(C1)CN(C)C(=O)CC(NC(C)=O)C2=CC=CS2,1.514,O=C(CCc1cccs1)NCc1ccccc1
XS848477a,COC=1C=C(C=C(C1)OC)CCC(=O)N2CCC=3SC=CC3C2C,1.02,O=C(CCc1ccccc1)N1CCc2sccc2C1
