mol_id,smiles,rs,scaffold
XS847517a,CC=1N=CC=2CC(CCC2N1)C(=O)N3CC=C(CC3)C4=CNC=5C=C(F)C=CC45,4.834,O=C(C1CCc2ncncc2C1)N1CC=C(c2c[nH]c3ccccc23)CC1
XS847514a,CC1(CCS(=O)(=O)C1)NC(=O)C2=CC(=NN2C=3C=CC=CC3)C=4C=CC=CC4,0.646,O=C(NC1CCS(=O)(=O)C1)c1cc(-c2ccccc2)nn1-c1ccccc1
XS814952b,CC(NC(=O)C1CCCC1)C(=O)NC=2C=CC=C(C2)S(=O)(=O)N3CCCC3,0.542,O=C(CNC(=O)C1CCCC1)Nc1cccc(S(=O)(=O)N2CCCC2)c1
XS847515a,CCC=1C=CC=C(C1)OCC(O)CN2C(CS(C)(=O)=O)=NC=3C=CC=CC32,2.224,c1ccc(OCCCn2cnc3ccccc32)cc1
XS549063b,CCOC(=O)CC(NC(=O)C=1C=CC=2NC(=O)COC2C1)C=3C=CC=C(C3)OC,0.952,O=C1COc2cc(C(=O)NCc3ccccc3)ccc2N1
XS839041b,COC=1C=CC(=CC1)C=2CC(CN3C=C(N=N3)C=4C=C(F)C=C(C4)C(=O)O)ON2,0.656,c1ccc(C2=NOC(Cn3cc(-c4ccccc4)nn3)C2)cc1
XS075376b,CC(C)CN(C(=O)CSC=1C=CC2=CC=CC=C2N1)C3CCS(=O)(=O)C3,2.008,O=C(CSc1ccc2ccccc2n1)NC1CCS(=O)(=O)C1
XS838094b,CC(COC1CCCC1)CS(=O)(=O)N2CCN(CC2)C(=O)C=3C=CC=CN3,0.836,O=C(c1ccccn1)N1CCN(S(=O)(=O)CCCOC2CCCC2)CC1
XS841591b,O=C(NC1CCCC=2SC=CC21)N3CCC(CC3)S(=O)(=O)N4CCCC4,0.524,O=C(NC1CCCc2sccc21)N1CCC(S(=O)(=O)N2CCCC2)CC1
XS847519a,CC(=O)N1C=CC=2C=CC=CC2C1CC(=O)NC=3C=CC=4OC(=NC4C3)C(C)C,1.046,O=C(CC1NC=Cc2ccccc21)Nc1ccc2ocnc2c1
XS723358b,CCC1CCCCN1C(=O)CN(C2=NC=CS2)S(=O)(=O)C=3C=CC=CC3,1.35,O=C(CN(c1nccs1)S(=O)(=O)c1ccccc1)N1CCCCC1
XS709090b,CC1CN(CC=2C=CC=CN2)CCN1C(=O)C3=CN(CC=4C=CC=C(F)C4)N=N3,1.92,O=C(c1cn(Cc2ccccc2)nn1)N1CCN(Cc2ccccn2)CC1
XS837601b,O=C(NC=1C=CC=C2C=C(Br)C=NC12)NC3CCCS(=O)(=O)C3,8.182,O=C(Nc1cccc2cccnc12)NC1CCCS(=O)(=O)C1
XS847518a,NC(=O)NC(CC(=O)N1CCC(CCC=2C=CC=CC2)CC1)C=3C=CC=CC3F,9.748,O=C(CCc1ccccc1)N1CCC(CCc2ccccc2)CC1
XS842607b,CCC(C)(NS(=O)(=O)C=1C=CC(=C(F)C1)N2C=C(C)C=N2)C3=NC=CS3,0.522,O=S(=O)(NCc1nccs1)c1ccc(-n2cccn2)cc1
XS847527a,CC1=NC=2C=CC(=CC2S1)NC(=O)C3CCCN(C3)C(=O)C=4C=CC(Cl)=CC4,11.692,O=C(Nc1ccc2ncsc2c1)C1CCCN(C(=O)c2ccccc2)C1
XS838515b,CC(NC=1C=CC(=CC1S(=O)(=O)N2CCOCC2)[N+]([O-])=O)C3=NN=C4CCCN34,1.096,O=S(=O)(c1ccccc1NCc1nnc2n1CCC2)N1CCOCC1
XS847525a,CCOC=1C=CC(=CC1)C(C)NC(=O)C=2C=CC=C(C2)S(=O)(=O)N(C)C(C)C,2.186,O=C(NCc1ccccc1)c1ccccc1
XS847523a,O=C(NCCC1=CNC=2C=C(Cl)C=C(Cl)C12)N3CCCCC3C=4C=NNC4,0.756,O=C(NCCc1c[nH]c2ccccc12)N1CCCCC1c1cn[nH]c1
XS847532a,CCN(CC)C(=O)C(C)NC(=O)C=1C=C(N=C2ON=C(C)C12)C3=CC=C(C)S3,2.48,c1csc(-c2ccc3cnoc3n2)c1
XS836521b,CC=1C=CC2=NC(=CC(=O)N2C1)COC(=O)C(CC=3C=CC(O)=CC3)C(F)(F)F,0.968,O=C(CCc1ccccc1)OCc1cc(=O)n2ccccc2n1
XS847533a,CC1=NN(C(C)=C1CC(=O)NC(C)C=2C=CC=C(F)C2)C=3C=CC(=CN3)C(F)(F)F,1.17,O=C(Cc1cnn(-c2ccccn2)c1)NCc1ccccc1
XS847535a,O=C(C=1C=CC=CC1N2C=CC=N2)N3CCN(CC3)C(=O)C4COC=5C=CC=CC5O4,1.866,O=C(c1ccccc1-n1cccn1)N1CCN(C(=O)C2COc3ccccc3O2)CC1
XS847521a,CCN1C(=O)NC=2C=C(C=CC2C1=O)C(=O)NC(C)C=3C=NN(C3)CC=4C=CC=CC4,1.174,O=C(NCc1cnn(Cc2ccccc2)c1)c1ccc2c(=O)[nH]c(=O)[nH]c2c1
XS847559a,CC=1C=CC(=CC1)CCN(C)C=2C(F)=CC=C3C(=O)N(C(=O)C23)C4CCC(=O)NC4=O,2.332,O=C1CCC(N2C(=O)c3cccc(NCCc4ccccc4)c3C2=O)C(=O)N1
XS847542a,COC=1C=C(C=CC1OC(F)F)C(=O)OCC(=O)N(CC(C)C)C2CCS(=O)(=O)C2,0.532,O=C(COC(=O)c1ccccc1)NC1CCS(=O)(=O)C1
XS847556a,CC(C)N1N=CC=2C(=CC(=NC21)C3CC3)C(=O)N4CCN(CC4)C(=O)C5COC=6C=CC=CC6O5,1.164,O=C(c1cc(C2CC2)nc2[nH]ncc12)N1CCN(C(=O)C2COc3ccccc3O2)CC1
XS847549a,CCOC=1C=CC(=CC1)S(=O)(=O)N2CCN(CC(O)COC=3C=CC(C)=CC3)CC2,1.162,O=S(=O)(c1ccccc1)N1CCN(CCCOc2ccccc2)CC1
XS847543a,CCOC=1C=C2CC(C)OC2=CC1NC(=O)C=3C=CC(Cl)=C(C3)S(=O)(=O)NC,1.01,O=C(Nc1ccc2c(c1)OCC2)c1ccccc1
XS847555a,CCC(OC=1C=CC=CC1C(C)C)C(=O)N2CCCN(CC2)C(=O)C3=CN=C(S3)C(C)C,2.624,O=C(COc1ccccc1)N1CCCN(C(=O)c2cncs2)CC1
XS847551a,CC(C)CN1CC(CC1=O)C(=O)N2CCN(CC2)C(=O)C=3C=CC=C(C3)C(F)(F)F,12.956,O=C1CC(C(=O)N2CCN(C(=O)c3ccccc3)CC2)CN1
XS847548a,CCN(CC(=O)NC1CCS(=O)(=O)C1)C(=O)CN2C(=NC=3C=CC=CC32)C(F)(F)F,0.886,O=C(Cn1cnc2ccccc21)NCC(=O)NC1CCS(=O)(=O)C1
XS838015b,CC1=NC(C#N)=C(O1)N2CCN(CC2)C(=O)COC(=O)C3CCCN(CC(F)(F)F)C3,0.658,O=C(OCC(=O)N1CCN(c2cnco2)CC1)C1CCCNC1
XS847557a,O=C(NCC1CC1)C2CCCN(C2)C(=O)C3CCN(CC3)C(=O)C=4C=CC(Cl)=CC4,1.36,O=C(NCC1CC1)C1CCCN(C(=O)C2CCN(C(=O)c3ccccc3)CC2)C1
XS847547a,CCN1C=NC2=C1C(=O)N(CC(=O)NC(C)C3=CC=CS3)C(=O)N2CC=4C=CC=CC4,1.116,O=C(Cn1c(=O)c2[nH]cnc2n(Cc2ccccc2)c1=O)NCc1cccs1
XS847550a,CC(=O)NC(CC1=CNC=2C=CC=CC12)C(=O)N3CCC(CC3)C4=NC=5C=CC=CC5O4,0.386,O=C(CCc1c[nH]c2ccccc12)N1CCC(c2nc3ccccc3o2)CC1
XS847554a,CC=1C=CC(=CC1NC(=O)CN2CCCC2C3=CC=CS3)S(=O)(=O)N4CCCCC4,1.366,O=C(CN1CCCC1c1cccs1)Nc1cccc(S(=O)(=O)N2CCCCC2)c1
XS847541a,CC(C(=O)NC1CCCCCC1)N2CCN(CC2)S(=O)(=O)C=3C=CC=C(Cl)C3,3.838,O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1)NC1CCCCCC1
XS842482b,CC1=NC=2C=CC(=CC2O1)S(=O)(=O)N3CCCC(C3)C4=NC=5C=CC=CC5N4C(C)C,1.118,O=S(=O)(c1ccc2ncoc2c1)N1CCCC(c2nc3ccccc3[nH]2)C1
XS847540a,CC=1C=C(Br)C=CC1NCC(=O)N(C=2C=CC=CC2)C3CCS(=O)(=O)C3,1.788,O=C(CNc1ccccc1)N(c1ccccc1)C1CCS(=O)(=O)C1
XS847552a,CC=1C=CC(=C(C)C1)S(=O)(=O)N2CCN(CC2)C(C)C3=NC=4C=CC=CC4C(=O)N3,1.594,O=c1[nH]c(CN2CCN(S(=O)(=O)c3ccccc3)CC2)nc2ccccc12
XS847546a,CC(NC(=O)C1CCN(CC1)S(=O)(=O)C=2C=C(C(N)=O)N(C)C2)C=3C=CC(Cl)=CC3Cl,0.912,O=C(NCc1ccccc1)C1CCN(S(=O)(=O)c2cc[nH]c2)CC1
XS811870b,CC(NC(=O)C=1C=CC=C(C1)S(=O)(=O)N2CCOCC2)C=3C=CC(Cl)=CC3Cl,1.92,O=C(NCc1ccccc1)c1cccc(S(=O)(=O)N2CCOCC2)c1
XS393832b,CC(NC(=O)C=1C=CC=CC1F)C=2C=CN=CC2,0.936,O=C(NCc1ccncc1)c1ccccc1
XS839456b,NC1=NC(=NN1)C(=O)NC2CCC3(CCC3)C2,0.498,O=C(NC1CCC2(CCC2)C1)c1nc[nH]n1
XS847569a,CNC(=O)C1CCCN(C1)C=2C=NC=CN2,0.436,c1cnc(N2CCCCC2)cn1
XS836867b,CS1(=O)=NC(=O)C=2C=CC=CC21,1.05,O=C1N=[SH](=O)c2ccccc21
XS589104b,CN1N=NC=C1C(=O)NC(C=2C=CC=CC2)C3CCC3,0.892,O=C(NC(c1ccccc1)C1CCC1)c1cnn[nH]1
XS847581a,COC=1C=CC=C(C1)C(=O)N2CCCCC2CCO,1.276,O=C(c1ccccc1)N1CCCCC1
XS708691b,CC1=NN=C(N1)C(NC(=O)C=2C=CC=CC2)C(C)C,0.582,O=C(NCc1nnc[nH]1)c1ccccc1
XS847579a,CN(CC(F)(F)F)C(=O)C1CCC=2C=CC=NC21,2.74,c1cnc2c(c1)CCC2
XS837204b,CN1CC=2C=C(C=CC2C1=O)OCC3CCCOC3,0.906,O=C1NCc2cc(OCC3CCCOC3)ccc21
XS836988b,CC=1C=CC=C(C1)C(C)N2C=CN3C(=O)C=CN=C23,0.394,O=c1ccnc2n(Cc3ccccc3)ccn12
XS847578a,N#CC=1C=CN=C(C1)N2CCCC(C2)OC(=O)C3CC3,0.49,O=C(OC1CCCN(c2ccccn2)C1)C1CC1
XS621243b,CC(C(=O)N1CCCC=2C=CC=C(O)C21)N3C=NC=N3,0.76,O=C(Cn1cncn1)N1CCCc2ccccc21
XS694474b,CC(NC(=O)C=1C=CC=2C=CNC2C1)C=3C=CN=CC3,1.574,O=C(NCc1ccncc1)c1ccc2cc[nH]c2c1
XS847575a,COC=1C=CC=C(C1)C2NC3(CCCC3)C(=O)N2C,0.466,O=C1NC(c2ccccc2)NC12CCCC2
XS847580a,O=C(C=1C=CC=CC1F)N2CCCC2C=3C=CN=CC3,2.692,O=C(c1ccccc1)N1CCCC1c1ccncc1
XS847593a,CCOC(=O)NC(C(=O)NC=1C=CC(C)=CC1)C(C)C,1.112,c1ccccc1
XS847588a,CN1C=NC=C1C(=O)N2CCCC2C=3C=CC=C(F)C3,0.428,O=C(c1cnc[nH]1)N1CCCC1c1ccccc1
XS839354b,CC1CCCC2=NN=C(CC3=NC=4C=CC=CC4N3C)N21,2.424,c1ccc2[nH]c(Cc3nnc4n3CCCC4)nc2c1
XS841735b,COC1=NN(C)C=C1C(=O)NC(C)C2=NN=C(C)S2,12.468,O=C(NCc1nncs1)c1cn[nH]c1
XS837331b,CC(NC(=O)C=1SC=2C=CC=CC2C1Cl)C(=O)O,1.182,c1ccc2sccc2c1
XS847584a,CC1C=2C=CSC2CCN1C(=O)C=3CCC(=O)NN3,1.694,O=C1CCC(C(=O)N2CCc3sccc3C2)=NN1
XS847587a,CC1CCN(C(=O)C=2C=CN=CC2)C=3C=CC=CC3S1,1.908,O=C(c1ccncc1)N1CCCSc2ccccc21
XS838254b,FC=1C=CC=C2SC(=NC12)NC3CCC=4C=CC=NC43,0.386,c1cnc2c(c1)CCC2Nc1nc2ccccc2s1
XS847595a,CC1=C(C=C(C#N)N1C)C2NC(=O)C=3C=CC=CC3N2C,0.922,O=C1NC(c2cc[nH]c2)Nc2ccccc21
XS840201b,CC=1C=CC=CC1C(C)C(=O)NCC(=O)N2CCCO2,0.524,O=C(Cc1ccccc1)NCC(=O)N1CCCO1
XS708141b,O=C(CC=1C=CC=C(F)C1)N2CCCC(C2)N3C=NC=N3,1.916,O=C(Cc1ccccc1)N1CCCC(n2cncn2)C1
XS783437b,CC(=O)NC1=CNN=C1C2CCCN(C2)C(=O)C3(C)CC3,1.502,O=C(C1CC1)N1CCCC(c2cc[nH]n2)C1
XS468976b,CNC=1N=C(C)C=C(N1)C(=O)N2CCC(C2)C=3C=CC=CC3,1.258,O=C(c1ccncn1)N1CCC(c2ccccc2)C1
XS841663b,CCN(CC=1N=NNN1)C(=O)C=2C=CC=3OC(C)CC3C2,0.968,O=C(NCc1nn[nH]n1)c1ccc2c(c1)CCO2
XS546431b,NC(=O)C1(O)CCCN(C1)C=2N=CC=C(N2)C(F)(F)F,1.246,c1cnc(N2CCCCC2)nc1
XS847604a,CCNC(=O)NC(=O)C(C)N(C)CC=1C=CC=CC1Cl,0.424,c1ccccc1
XS847606a,CC1=NC(=CS1)CC(=O)NC2CCC3=NN=C(C)N3C2,2.464,O=C(Cc1cscn1)NC1CCc2nncn2C1
XS842434b,COC=1C=CC=CC1C(C)NC=2C=NC=C(N2)N3C=NC=N3,2.202,c1ccc(CNc2cncc(-n3cncn3)n2)cc1
XS839235b,CC(=O)N1CCCN(CC1)C(=O)C2(CC2(F)F)C(F)F,0.508,O=C(C1CC1)N1CCCNCC1
XS847600a,CN(C(=O)C=1C=C(NC1C2CC2)C3CC3)C4CCNC4=O,0.51,O=C(NC1CCNC1=O)c1cc(C2CC2)[nH]c1C1CC1
XS588519b,CC(C(=O)O)N1CCC(CC1)C2=NC=3CCCCC3S2,6.478,C1CCc2sc(C3CCNCC3)nc2C1
XS847596a,O=C(CCCOC=1C=CC=CC1)NC2CCC(=O)NC2=O,2.642,O=C1CCC(NC(=O)CCCOc2ccccc2)C(=O)N1
XS837796b,COC(=O)C=1N=CC(=CC1F)COC(=O)C(C)(O)C(C)C,1.714,c1ccncc1
XS743649b,CCC1=NOC(C)=C1C(=O)NC(CC(=O)O)C=2C=CC=CC2,0.416,O=C(NCc1ccccc1)c1cnoc1
XS847609a,CC(=O)NC=1C=CC(=CC1)NC(C)C(=O)N2CCCCCC2,0.716,O=C(CNc1ccccc1)N1CCCCCC1
XS406810b,O=C1CCCC(CC2=NC(CC=3C=CC=CC3Cl)=NO2)N1,1.04,O=C1CCCC(Cc2nc(Cc3ccccc3)no2)N1
XS847612a,CN1C(=O)NC=2C=C(C=CC21)C(=O)N3CCOCC3C4CC4,3.362,O=C(c1ccc2[nH]c(=O)[nH]c2c1)N1CCOCC1C1CC1
XS847614a,CCOC(C)C(=O)N1CCC2=C(C1)N=NN2C=3C=CC=CC3,0.492,c1ccc(-n2nnc3c2CCNC3)cc1
XS711493b,CC=1C=C(C(=O)NCC2CCOC2)C=3C=NN(C3N1)C(C)C,1.048,O=C(NCC1CCOC1)c1ccnc2[nH]ncc12
XS847619a,CC1=CC=C(C(=O)NC(C)CC=2C=CC(Cl)=CC2)C(=O)N1,0.386,O=C(NCCc1ccccc1)c1ccc[nH]c1=O
XS847617a,CCOC(=O)NC1CCCN(C1)C(=O)CC=2C=CC=CC2C,0.596,O=C(Cc1ccccc1)N1CCCCC1
XS847616a,CC1=CC(CN(C)C(=O)C2CC(=O)N(C2)C3CCCC3)=NO1,3.89,O=C(NCc1ccon1)C1CC(=O)N(C2CCCC2)C1
XS847610a,O=C(NC1CCC(=O)NC1=O)C=2C=CN(N2)C=3C=CC=CC3,5.1,O=C1CCC(NC(=O)c2ccn(-c3ccccc3)n2)C(=O)N1
XS847615a,CC(NC(=O)C=1C=CC=2NC=NC2C1)C=3C=CC=C(Cl)C3,0.758,O=C(NCc1ccccc1)c1ccc2[nH]cnc2c1
XS847621a,CC(NC(=O)C=1C=NC=C(Br)C1)C2=CC=CS2,1.106,O=C(NCc1cccs1)c1cccnc1
XS841275b,O=C(C1=CC=2C(F)=CC=CC2N1)N3CC=4C=CC=CC4C3CO,0.524,O=C(c1cc2ccccc2[nH]1)N1Cc2ccccc2C1
XS847622a,CC(C)OC=1C=CC(=CC1)NC(=O)NC2CCS(=O)(=O)C2,1.238,O=C(Nc1ccccc1)NC1CCS(=O)(=O)C1
XS847623a,CC(C(=O)N1CCC=2C=CC=CC21)N3CCCC=4C=CC=CC43,2.194,O=C(CN1CCCc2ccccc21)N1CCc2ccccc21
XS847625a,OC(COCC=1C=CC=CC1)CN2N=NC(=N2)C=3C=CC=CC3,0.736,c1ccc(COCCCn2nnc(-c3ccccc3)n2)cc1
XS837394b,COC(=O)C=1C=NC(NC(C)C=2N=CC=C(C)N2)=C(Cl)C1,1.504,c1ccc(NCc2ncccn2)nc1
XS839592b,CC=1C(Br)=CN=CC1C2NC(=O)CN2CC(C)C,3.694,O=C1CNC(c2cccnc2)N1
XS837745b,CC=1C(=CN=C2NC=CC12)NC(=O)C3=CC=C4C(C)NCCN34,13.142,O=C(Nc1cnc2[nH]ccc2c1)c1ccc2n1CCNC2
XS839593b,COC=1C=CC(=NC1C)C2NC(C)(C)C(=O)N2C=3C=CC=CC3,0.812,O=C1CNC(c2ccccn2)N1c1ccccc1
XS847624a,CCOC=1C=CC(=CN1)C(=O)NC2CCCC=3NC(=O)C=CC32,5.858,O=C(NC1CCCc2[nH]c(=O)ccc21)c1cccnc1
XS840388b,CC(C=1C=CC(Cl)=CC1)N(C)C(=O)C=2C=CC=3NC=NC3C2,1.796,O=C(NCc1ccccc1)c1ccc2[nH]cnc2c1
XS847620a,CC(OC=1C=CC=CC1)C(=O)N2CCN(CC2)C=3N=CC=CN3,0.778,O=C(COc1ccccc1)N1CCN(c2ncccn2)CC1
XS184148c,CC=1C=CC2=C(C1)CCCN2C(=O)C3COC=4C=CC=CC4O3,4.332,O=C(C1COc2ccccc2O1)N1CCCc2ccccc21
XS760870b,COC=1C=CC=CC1CC(=O)N2CCCCC2CN3C=CC=N3,0.626,O=C(Cc1ccccc1)N1CCCCC1Cn1cccn1
XS527772b,O=C(O)C1=COC(=C1)C(=O)N2CCCC2CCC=3C=CC=CC3,2.214,O=C(c1ccco1)N1CCCC1CCc1ccccc1
XS847636a,COC=1C=CC=C2CC(COC12)NC(=O)C34CC(C3)(C4)C(=O)O,2.922,O=C(NC1COc2ccccc2C1)C12CC(C1)C2
XS847631a,CC(C)NC(=O)N(C)C1CS(=O)(=O)C=2C=CC(Cl)=CC21,1.53,O=S1(=O)CCc2ccccc21
XS847632a,CC(SC=1N=CC=CN1)C(=O)NC=2C=CC=3OCCOC3C2,2.308,O=C(CSc1ncccn1)Nc1ccc2c(c1)OCCO2
XS847626a,CC1=CC(C(=O)N2CCCC2C=3C=NN(C)C3)=C(C)N1C(C)C,1.328,O=C(c1cc[nH]c1)N1CCCC1c1cn[nH]c1
XS840500b,CC(NC(N)=O)C(=O)NNC(=O)C1=CC(=NN1)C=2C=CC=CC2,0.582,c1ccc(-c2cc[nH]n2)cc1
XS847642a,CCC(=O)NC=1C=CC(=CC1)NC(C)C(=O)NC2=CC(C)=NO2,1.702,O=C(CNc1ccccc1)Nc1ccno1
XS838385b,CC(CC(=O)OC(C)(C)C)NC=1C=CC(=NN1)S(C)(=O)=O,0.602,c1ccnnc1
XS397860b,CC1=CN=C(NC(=O)CCC2CC=3C=CC=CC3NC2=O)S1,0.816,O=C(CCC1Cc2ccccc2NC1=O)Nc1nccs1
XS847647a,NC(=O)C1CCCN(C1)C(=O)C=2C=CC(Br)=C(O)C2,0.758,O=C(c1ccccc1)N1CCCCC1
XS688775b,COC=1C=CC=CC1C(NC(=O)C2=CC=C(C)O2)C3=NC=CN3C,15.81,O=C(NC(c1ccccc1)c1ncc[nH]1)c1ccco1
XS847643a,O=S(=O)(C=1C=CC=C(F)C1F)N2CCCC2C=3C=CC=CN3,1.414,O=S(=O)(c1ccccc1)N1CCCC1c1ccccn1
XS847649a,O=C(C=1C=CNC1C2CC2)N3CCC4(C3)C(=O)NC=5C=CC=CC54,1.32,O=C(c1cc[nH]c1C1CC1)N1CCC2(C1)C(=O)Nc1ccccc12
XS847650a,N#CC=1C=CC=C(C1)NC2CCN(C2)C(=O)C=3C=C4CCCN4N3,2.238,O=C(c1cc2n(n1)CCC2)N1CCC(Nc2ccccc2)C1
XS761945b,O=C(C=1C=C(NN1)C2CC2)N3CCNC(=O)CC3C=4C=CC=CC4,0.738,O=C1CC(c2ccccc2)N(C(=O)c2cc(C3CC3)[nH]n2)CCN1
XS847644a,COC(=O)CC1C(=O)NCCN1CCOC=2C=CC=CC2Cl,0.388,O=C1CN(CCOc2ccccc2)CCN1
XS838361b,COC=1C=CC2=NC=CC(=C2N1)N3CCC(CC=4C=CN(C)N4)C3,3.47,c1cnc2c(N3CCC(Cc4cc[nH]n4)C3)ccnc2c1
XS815250b,NC(=O)NC(CC(=O)N1CCCCCC1)C=2C=CC=CC2Cl,6.324,O=C(CCc1ccccc1)N1CCCCCC1
XS726219b,O=C(O)C=1C=CC(=NC1)C(=O)N2CCCC2CCC=3C=CC=CC3,1.318,O=C(c1ccccn1)N1CCCC1CCc1ccccc1
XS847653a,CC=1C=CC=C(C1)C2=NOC(CN(C)C3CCS(=O)(=O)C3)=N2,0.41,O=S1(=O)CCC(NCc2nc(-c3ccccc3)no2)C1
XS847652a,CCCOC=1C=CC=C(C1)NCC(=O)NC2CCS(=O)(=O)C2,0.794,O=C(CNc1ccccc1)NC1CCS(=O)(=O)C1
XS847651a,CCC=1C=CN=C(C1)C(=O)N2CCC(C2)NC=3C=CC=C(C#N)C3,0.884,O=C(c1ccccn1)N1CCC(Nc2ccccc2)C1
XS434562b,CC(NC(=O)NCC=1C=CC=NC1)C2=NC(=NO2)C3CCCCC3,0.862,O=C(NCc1cccnc1)NCc1nc(C2CCCCC2)no1
XS836938b,CS(=O)(=NC(=O)C=1N=CN=CC1Cl)C=2C=C(F)C=CC2F,10.006,O=C(N=[SH](=O)c1ccccc1)c1ccncn1
XS847658a,O=C(NCC1=NN=C2CCCCCN12)C3COC=4C=CC=CC4C3,1.404,O=C(NCc1nnc2n1CCCCC2)C1COc2ccccc2C1
XS847662a,CC1=CC=C(S1)C(=O)NC(CN2CCCC2=O)C=3C=CC=CC3,2.284,O=C(NC(CN1CCCC1=O)c1ccccc1)c1cccs1
XS847657a,O=C(NC=1C=CN(N1)C=2N=CC=CC2F)N3CCCC3C4CCC4,1.844,O=C(Nc1ccn(-c2ccccn2)n1)N1CCCC1C1CCC1
XS847660a,COC(=O)C=1C=CC=C(C1)NC(=O)C2CCCN(C2)C(=O)C3CC3,1.434,O=C(Nc1ccccc1)C1CCCN(C(=O)C2CC2)C1
XS837630b,CN(C=1C=NN(C)C1)S(=O)(=O)CC2CCC3(CCCCC3)O2,0.824,O=S(=O)(CC1CCC2(CCCCC2)O1)Nc1cn[nH]c1
XS841632b,CC1=NN(C)C(C)=C1CC(C)NC=2C=C(Cl)C3=CC=CN=C3N2,0.486,c1cnc2nc(NCCc3cn[nH]c3)ccc2c1
XS538341b,COCC1(CCCN1C(=O)CC=2C=CC=C(Cl)C2F)C(N)=O,3.338,O=C(Cc1ccccc1)N1CCCC1
XS839336b,FC=1C=C2OCCC2=CC1CNC=3C=CC(=NC3)OC4CCOC4,3.038,c1cc2c(cc1CNc1ccc(OC3CCOC3)nc1)CCO2
XS839129b,O=C(O)C1CC(=O)N(C1)C=2C=CC(=CC2)C=3C=CC=CC3C(F)F,0.678,O=C1CCCN1c1ccc(-c2ccccc2)cc1
XS838341b,O=C1C(=CNC2=NC=NN12)C3=NOC(=N3)C4CCOC=5C=CC=CC54,1.304,O=c1c(-c2noc(C3CCOc4ccccc43)n2)c[nH]c2ncnn12
XS838150b,CC(C(=O)NC(=O)NC=1C=CC=CC1)S(=O)(=O)C=2C=CC=CC2,4.46,O=C(CS(=O)(=O)c1ccccc1)NC(=O)Nc1ccccc1
XS670957b,CC1=CSC(=N1)C2CCCCN2C(=O)CCCC3=NC(C)=NO3,2.368,O=C(CCCc1ncno1)N1CCCCC1c1nccs1
XS595062b,CNS(=O)(=O)C1=CC(=CO1)C(=O)NC2CCC=3C(C)=CC=CC32,0.796,O=C(NC1CCc2ccccc21)c1ccoc1
XS129691c,CC=1C=CC=C(C1)N2CCN(CC2C)C(=O)C3=CN4C=CC=CC4=N3,1.03,O=C(c1cn2ccccc2n1)N1CCN(c2ccccc2)CC1
XS645660b,CC1=NC2=C(CCCC2CN(C)C(=O)CN3N=CN(C)C3=O)S1,1.438,O=C(Cn1nc[nH]c1=O)NCC1CCCc2scnc21
XS841388b,O=S(=O)(CCN1C=NN=N1)N2CC3CCCN3C=4C=CC=CC42,2.136,O=S(=O)(CCn1cnnn1)N1CC2CCCN2c2ccccc21
XS847668a,O=C(C=1C=C(C=CN1)C=2C=NC=3NC=CC3C2)N4CCCC4CCO,1.474,O=C(c1cc(-c2cnc3[nH]ccc3c2)ccn1)N1CCCC1
XS847679a,CN1N=CC=2C(=O)N(C=NC21)CCC(=O)NC3CCC=4C=CC=CC43,1.564,O=C(CCn1cnc2[nH]ncc2c1=O)NC1CCc2ccccc21
XS847682a,CC(C)NC(=O)NC=1C=CC=C(C1)C(=O)N2CCC2C=3C=CC=CC3,0.794,O=C(c1ccccc1)N1CCC1c1ccccc1
XS839449b,O=C(NC1=CNN=C1C2CC2)C=3C=NN4C3NCCC4C(F)(F)F,2.828,O=C(Nc1c[nH]nc1C1CC1)c1cnn2c1NCCC2
XS847677a,O=C(NC=1C=CC(=CC1)OC(F)F)N2CCCCC2C=3N=CNN3,0.952,O=C(Nc1ccccc1)N1CCCCC1c1nc[nH]n1
XS847683a,COC(C)C(=O)NC=1C=CC=C(C1)S(=O)(=O)N2CCCCCC2,0.466,O=S(=O)(c1ccccc1)N1CCCCCC1
XS847681a,CC(NC(=O)CCCC1=CC=CS1)C=2C=CC(=CC2)N3C=CN=C3,0.428,O=C(CCCc1cccs1)NCc1ccc(-n2ccnc2)cc1
XS847684a,COC=1C=CC=2C(=COC2C1)CC(=O)NC3CCC4=NN=C(C)N4C3,2.32,O=C(Cc1coc2ccccc12)NC1CCc2nncn2C1
XS840205b,CC1=NOC(C)=C1C(C)C(=O)N(C)CC=2C=C(NN2)C=3C=CC=CC3,2.276,O=C(Cc1cnoc1)NCc1cc(-c2ccccc2)[nH]n1
XS786333b,COC=1C=CC=C(C1)NC(=O)C(C)OC(=O)C2=NNC=3C=CC=CC23,1.686,O=C(COC(=O)c1n[nH]c2ccccc12)Nc1ccccc1
XS847680a,CC(C)C(NC=1N=CN=C2C1C=NN2C)C=3C=CC=4OCCOC4C3,0.852,c1nc(NCc2ccc3c(c2)OCCO3)c2cn[nH]c2n1
XS847675a,CC(C1=NC(=NO1)C=2C=CC=CC2)N3CCN4C(=NN=C4C3)C5CC5,1.528,c1ccc(-c2noc(CN3CCn4c(nnc4C4CC4)C3)n2)cc1
XS838197b,O=C(CC1=CC(=NO1)C2CC2)N3CCCS(=O)(=O)CC3C4CC4,0.754,O=C(Cc1cc(C2CC2)no1)N1CCCS(=O)(=O)CC1C1CC1
