mol_id,smiles,rs,scaffold
XS184148c,CC=1C=CC2=C(C1)CCCN2C(=O)C3COC=4C=CC=CC4O3,3.09,O=C(C1COc2ccccc2O1)N1CCCc2ccccc21
XS842743b,CC(CC1CC1)NC=2C=CC=C(C2)N3CCS(=O)(=O)CC3,2.07,O=S1(=O)CCN(c2cccc(NCCC3CC3)c2)CC1
XS760870b,COC=1C=CC=CC1CC(=O)N2CCCCC2CN3C=CC=N3,1.26,O=C(Cc1ccccc1)N1CCCCC1Cn1cccn1
XS842665b,CC(OC=1C=CC=CC1Br)C(=O)NC=2C=CNN2,2.03,O=C(COc1ccccc1)Nc1cc[nH]n1
XS841372b,CC=1C=CC=C(C1)CN(CC=2C=CC=CN2)CC3CCOCO3,0.538,c1ccc(CN(Cc2ccccn2)CC2CCOCO2)cc1
XS711427b,CN1N=CC2=C1CCCC2NC(=O)C=3C=C(Cl)C=CC3F,5.178,O=C(NC1CCCc2[nH]ncc21)c1ccccc1
XS847631a,CC(C)NC(=O)N(C)C1CS(=O)(=O)C=2C=CC(Cl)=CC21,3.912,O=S1(=O)CCc2ccccc21
XS175609e,CN1C(=O)C=2C=CC(=NC2N(C)C1=O)C(=O)NCC3CCCO3,24.84,O=C(NCC1CCCO1)c1ccc2c(=O)[nH]c(=O)[nH]c2n1
XS847641a,COCC(C)NC(=O)CSC1=NC=CN1C=2C=CC=CC2C,0.706,c1ccc(-n2ccnc2)cc1
XS637663b,CC(C)(C)NC(=O)C=1C=CC=C(C1)NC(=O)N2CCCC(O)C2,0.748,O=C(Nc1ccccc1)N1CCCCC1
XS847634a,O=C(O)C1=CSC(CN2CCCC2CC=3C=CC(F)=CC3)=N1,2.044,c1ccc(CC2CCCN2Cc2nccs2)cc1
XS847642a,CCC(=O)NC=1C=CC(=CC1)NC(C)C(=O)NC2=CC(C)=NO2,7.586,O=C(CNc1ccccc1)Nc1ccno1
XS847630a,CC=1OC(C)=C(C(=O)N(C)CC2COC=3C=CC=CC3O2)C1C,2.984,O=C(NCC1COc2ccccc2O1)c1ccoc1
XS838385b,CC(CC(=O)OC(C)(C)C)NC=1C=CC(=NN1)S(C)(=O)=O,1.426,c1ccnnc1
XS837798b,O=C(NC1=NNC=2C=C(O)C=CC12)C=3C=NN(C3)C4CC4(F)F,1.868,O=C(Nc1n[nH]c2ccccc12)c1cnn(C2CC2)c1
XS837150b,O=C1NC(NC=2C=CC=CC12)C=3C=CC(=CC3)OC=4C=NC=CN4,2.832,O=C1NC(c2ccc(Oc3cnccn3)cc2)Nc2ccccc21
XS847643a,O=S(=O)(C=1C=CC=C(F)C1F)N2CCCC2C=3C=CC=CN3,3.87,O=S(=O)(c1ccccc1)N1CCCC1c1ccccn1
XS841296b,O=C1NC(NC=2C=C(F)C(F)=CC12)C3=NOC=4CCSCC34,7.24,O=C1NC(c2noc3c2CSCC3)Nc2ccccc21
XS847646a,O=C1CC(CNC=2N=CN=C3N=CNC23)CN1CC=4C=CC=CC4,13.58,O=C1CC(CNc2ncnc3nc[nH]c23)CN1Cc1ccccc1
XS847645a,O=C1C(CCN1C=2C=CC=CC2F)NC=3C=CC4=NC=CN=C4N3,3.098,O=C1C(Nc2ccc3nccnc3n2)CCN1c1ccccc1
XS784497b,CCC(CN(CC)C(=O)C=1C=CC(=CN1)C(N)=O)C=2C=CC=CC2,2.43,O=C(NCCc1ccccc1)c1ccccn1
XS847649a,O=C(C=1C=CNC1C2CC2)N3CCC4(C3)C(=O)NC=5C=CC=CC54,3.274,O=C(c1cc[nH]c1C1CC1)N1CCC2(C1)C(=O)Nc1ccccc12
XS847654a,O=C(NCC1CCCO1)C=2C=CC=C(C2)S(=O)(=O)NC3CC3,2.742,O=C(NCC1CCCO1)c1cccc(S(=O)(=O)NC2CC2)c1
XS840792b,C#CCNC(=O)C(C)N1CCN(CC1)C=2SC=CC2[N+]([O-])=O,2.128,c1csc(N2CCNCC2)c1
XS847650a,N#CC=1C=CC=C(C1)NC2CCN(C2)C(=O)C=3C=C4CCCN4N3,0.84,O=C(c1cc2n(n1)CCC2)N1CCC(Nc2ccccc2)C1
XS841274b,OCC1CC=2C=CC=CC2N(CC3=CNN=C3C=4C=CSC4)C1,1.864,c1ccc2c(c1)CCCN2Cc1c[nH]nc1-c1ccsc1
XS761945b,O=C(C=1C=C(NN1)C2CC2)N3CCNC(=O)CC3C=4C=CC=CC4,3.14,O=C1CC(c2ccccc2)N(C(=O)c2cc(C3CC3)[nH]n2)CCN1
XS847644a,COC(=O)CC1C(=O)NCCN1CCOC=2C=CC=CC2Cl,1.422,O=C1CN(CCOc2ccccc2)CCN1
XS815250b,NC(=O)NC(CC(=O)N1CCCCCC1)C=2C=CC=CC2Cl,1.286,O=C(CCc1ccccc1)N1CCCCCC1
XS726219b,O=C(O)C=1C=CC(=NC1)C(=O)N2CCCC2CCC=3C=CC=CC3,14.438,O=C(c1ccccn1)N1CCCC1CCc1ccccc1
XS583781b,O=S(CC=1C=CC=C(Cl)C1)CC=2C=CC=C3OCCOC23,3.082,O=S(Cc1ccccc1)Cc1cccc2c1OCCO2
XS434562b,CC(NC(=O)NCC=1C=CC=NC1)C2=NC(=NO2)C3CCCCC3,3.698,O=C(NCc1cccnc1)NCc1nc(C2CCCCC2)no1
XS847656a,CC=1C=C(CS(=O)(=O)NC(C)C=2C=CC3=CC=CC=C3C2)ON1,1.632,O=S(=O)(Cc1ccno1)NCc1ccc2ccccc2c1
XS847661a,CC=1C=CC(=CC1)C=2C=C(NN2)C(=O)NC(C)CN3CCOCC3,2.636,O=C(NCCN1CCOCC1)c1cc(-c2ccccc2)n[nH]1
XS836938b,CS(=O)(=NC(=O)C=1N=CN=CC1Cl)C=2C=C(F)C=CC2F,1.626,O=C(N=[SH](=O)c1ccccc1)c1ccncn1
XS847658a,O=C(NCC1=NN=C2CCCCCN12)C3COC=4C=CC=CC4C3,2.072,O=C(NCc1nnc2n1CCCCC2)C1COc2ccccc2C1
XS847662a,CC1=CC=C(S1)C(=O)NC(CN2CCCC2=O)C=3C=CC=CC3,2.31,O=C(NC(CN1CCCC1=O)c1ccccc1)c1cccs1
XS725662b,COC=1C=CC=C(C(=O)N2CCCC(C2)C=3C=C(C)NN3)C1OC,4.346,O=C(c1ccccc1)N1CCCC(c2cc[nH]n2)C1
XS773654b,CC(C)C1=NC(=NN1)C2CCCCN2CC3=NN=C(C4CC4)N3C,1.918,c1nc(C2CCCCN2Cc2nnc(C3CC3)[nH]2)n[nH]1
XS559154b,COC=1C=CC=C(C1)CCC(=O)N2CCCCC2CN3C=CC=N3,8.786,O=C(CCc1ccccc1)N1CCCCC1Cn1cccn1
XS837581b,O=C(NC(C=1C=C(F)C=CC1F)C(F)F)C=2C=C3OCCN3N2,0.4,O=C(NCc1ccccc1)c1cc2n(n1)CCO2
XS847657a,O=C(NC=1C=CN(N1)C=2N=CC=CC2F)N3CCCC3C4CCC4,4.442,O=C(Nc1ccn(-c2ccccn2)n1)N1CCCC1C1CCC1
XS847659a,COC=1C=CC=CC1OCCC(=O)NCC2CCS(=O)(=O)C2,0.764,O=C(CCOc1ccccc1)NCC1CCS(=O)(=O)C1
XS847660a,COC(=O)C=1C=CC=C(C1)NC(=O)C2CCCN(C2)C(=O)C3CC3,6.388,O=C(Nc1ccccc1)C1CCCN(C(=O)C2CC2)C1
XS837630b,CN(C=1C=NN(C)C1)S(=O)(=O)CC2CCC3(CCCCC3)O2,2.37,O=S(=O)(CC1CCC2(CCCCC2)O1)Nc1cn[nH]c1
DR002394c,CC1=CC=C(CCNC(=O)C=2C=CC=C3NC(=O)C(C)NC23)S1,4.01,O=C1CNc2c(cccc2C(=O)NCCc2cccs2)N1
XS840779b,CC=1C(=CC=CC1C(=O)N(C)CC=2C=NC=CN2)NC(C)C(C)C,2.006,O=C(NCc1cnccn1)c1ccccc1
XS538341b,COCC1(CCCN1C(=O)CC=2C=CC=C(Cl)C2F)C(N)=O,7.406,O=C(Cc1ccccc1)N1CCCC1
XS839336b,FC=1C=C2OCCC2=CC1CNC=3C=CC(=NC3)OC4CCOC4,6.41,c1cc2c(cc1CNc1ccc(OC3CCOC3)nc1)CCO2
XS839129b,O=C(O)C1CC(=O)N(C1)C=2C=CC(=CC2)C=3C=CC=CC3C(F)F,2.19,O=C1CCCN1c1ccc(-c2ccccc2)cc1
XS837102b,CC(C)C=1C=C(CNC(=O)NC(C)COC=2C=CC=CC2F)ON1,0.544,O=C(NCCOc1ccccc1)NCc1ccno1
XS838341b,O=C1C(=CNC2=NC=NN12)C3=NOC(=N3)C4CCOC=5C=CC=CC54,15.238,O=c1c(-c2noc(C3CCOc4ccccc43)n2)c[nH]c2ncnn12
XS838150b,CC(C(=O)NC(=O)NC=1C=CC=CC1)S(=O)(=O)C=2C=CC=CC2,5.762,O=C(CS(=O)(=O)c1ccccc1)NC(=O)Nc1ccccc1
XS847665a,CC(C)C1=NOC(CCCC(=O)N2CCCC(C2)N3C=CN=C3)=N1,4.032,O=C(CCCc1ncno1)N1CCCC(n2ccnc2)C1
XS847670a,CC=1C=CC=C(OC(C)C(=O)NC2=NC(=CS2)CC(N)=O)C1C,2.256,O=C(COc1ccccc1)Nc1nccs1
XS670957b,CC1=CSC(=N1)C2CCCCN2C(=O)CCCC3=NC(C)=NO3,4.258,O=C(CCCc1ncno1)N1CCCCC1c1nccs1
XS129691c,CC=1C=CC=C(C1)N2CCN(CC2C)C(=O)C3=CN4C=CC=CC4=N3,0.936,O=C(c1cn2ccccc2n1)N1CCN(c2ccccc2)CC1
XS572705b,O=C(O)C1CCCN(C1)C(=O)C2=CC=C(O2)C=3C=CC=CC3Cl,3.484,O=C(c1ccc(-c2ccccc2)o1)N1CCCCC1
XS838222b,O=C(O)C1CSCCN(C1)C(=O)C=2C=CC=3CCCCC3C2O,5.586,O=C(c1ccc2c(c1)CCCC2)N1CCCSCC1
XS841388b,O=S(=O)(CCN1C=NN=N1)N2CC3CCCN3C=4C=CC=CC42,3.242,O=S(=O)(CCn1cnnn1)N1CC2CCCN2c2ccccc21
XS836601b,CC(CC#N)N(C)C(=O)C=1C=NC(OCC(F)(F)F)=C(Cl)C1,2.772,c1ccncc1
XS840723b,COCC=1C=C(CN(CC2CC2(C)C)C=3N=CN=CC3Cl)ON1,0.686,c1cc(N(Cc2ccno2)CC2CC2)ncn1
XS838528b,O=C(O)C1(CCCC=2SC=CC2C1)N3C=C(Br)C=N3,7.572,c1cnn(C2CCCc3sccc3C2)c1
XS478636b,CN1C=C(C=N1)CC2CC(=O)N(CC=3C=CC(=CC3)C(C)(C)C)C2=O,2.072,O=C1CC(Cc2cn[nH]c2)C(=O)N1Cc1ccccc1
XS847679a,CN1N=CC=2C(=O)N(C=NC21)CCC(=O)NC3CCC=4C=CC=CC43,3.656,O=C(CCn1cnc2[nH]ncc2c1=O)NC1CCc2ccccc21
XS847682a,CC(C)NC(=O)NC=1C=CC=C(C1)C(=O)N2CCC2C=3C=CC=CC3,0.828,O=C(c1ccccc1)N1CCC1c1ccccc1
XS839449b,O=C(NC1=CNN=C1C2CC2)C=3C=NN4C3NCCC4C(F)(F)F,4.888,O=C(Nc1c[nH]nc1C1CC1)c1cnn2c1NCCC2
XS678754b,COC1=C(C(C)=NN1C)C2CCCN2C(=O)C3=CC=4C=CC=CC4O3,9.058,O=C(c1cc2ccccc2o1)N1CCCC1c1cn[nH]c1
XS331504b,COC1CCCCN(CC(=O)NC=2C=NN(CC(C)C)C2C)C1=O,3.564,O=C(CN1CCCCCC1=O)Nc1cn[nH]c1
XS847677a,O=C(NC=1C=CC(=CC1)OC(F)F)N2CCCCC2C=3N=CNN3,4.388,O=C(Nc1ccccc1)N1CCCCC1c1nc[nH]n1
XS847683a,COC(C)C(=O)NC=1C=CC=C(C1)S(=O)(=O)N2CCCCCC2,1.19,O=S(=O)(c1ccccc1)N1CCCCCC1
XS847681a,CC(NC(=O)CCCC1=CC=CS1)C=2C=CC(=CC2)N3C=CN=C3,6.848,O=C(CCCc1cccs1)NCc1ccc(-n2ccnc2)cc1
XS840205b,CC1=NOC(C)=C1C(C)C(=O)N(C)CC=2C=C(NN2)C=3C=CC=CC3,6.98,O=C(Cc1cnoc1)NCc1cc(-c2ccccc2)[nH]n1
XS734046b,O=C(NC1CCN(C1)C=2C(F)=CC=CC2F)N3CCNC(=O)CC3,0.524,O=C1CCN(C(=O)NC2CCN(c3ccccc3)C2)CCN1
XS786333b,COC=1C=CC=C(C1)NC(=O)C(C)OC(=O)C2=NNC=3C=CC=CC23,6.018,O=C(COC(=O)c1n[nH]c2ccccc12)Nc1ccccc1
XS847674a,CC=1C=NN(C1)C2CCCN(C2)C(=O)C=3C=C(C)N=C4NN=C(C)C34,17.33,O=C(c1ccnc2[nH]ncc12)N1CCCC(n2cccn2)C1
XS847675a,CC(C1=NC(=NO1)C=2C=CC=CC2)N3CCN4C(=NN=C4C3)C5CC5,4.302,c1ccc(-c2noc(CN3CCn4c(nnc4C4CC4)C3)n2)cc1
XS613406b,CCC=1N=NSC1C(=O)NC(C)C=2C=CC(Br)=CC2,5.448,O=C(NCc1ccccc1)c1cnns1
XS840791b,CC(C=1C=NN(C)C1)N(C)C(=O)NC=2C=CC(=C(Cl)C2)[N+]([O-])=O,0.478,O=C(NCc1cn[nH]c1)Nc1ccccc1
XS478423b,CC(C)(C)CC1CCCN1C(=O)CCC2=NC(=NO2)C=3C=CC=NC3,6.888,O=C(CCc1nc(-c2cccnc2)no1)N1CCCC1
XS417202b,O=C(C=1C=CN(N1)C=2C=CC=C(F)C2)N3CCCC(C3)C(F)(F)F,3.068,O=C(c1ccn(-c2ccccc2)n1)N1CCCCC1
XS839337b,CS(=N)(=O)C=1C=NC=C(N1)NCC=2C=CC=C(C2)CC(F)(F)F,0.572,c1ccc(CNc2cnccn2)cc1
XS788111b,O=C(NCC1(CC1)C=2C=CC(Cl)=CC2)NC3CCS(=O)(=O)C3,3.79,O=C(NCC1(c2ccccc2)CC1)NC1CCS(=O)(=O)C1
XS847687a,CC(C)C1=CC(=NN1C(C)(C)C)C(=O)N2CCCC2C=3C=NN(C)C3,2.018,O=C(c1cc[nH]n1)N1CCCC1c1cn[nH]c1
XS839582b,C=1C=CC(=CC1)CN2CCOC(CC3=NC(=NO3)C4=COCCO4)C2,2.666,C1=C(c2noc(CC3CN(Cc4ccccc4)CCO3)n2)OCCO1
XS847691a,CC(C1=NC(=NO1)C=2C=CC(=CC2)NS(C)(=O)=O)C=3C=CC=CC3,1.872,c1ccc(Cc2nc(-c3ccccc3)no2)cc1
XS816039b,CCOC=1C=CC=CC1NC(=O)CC(NC(C)=O)C=2C=CC(C)=CC2,4.234,O=C(CCc1ccccc1)Nc1ccccc1
XS847688a,CC(OC(=O)CCC1=CC=C(O1)C=2C=CC=CC2)C(=O)NC(C)(C)C,2.324,c1ccc(-c2ccco2)cc1
XS823759b,O=C(NC1CCS(=O)(=O)C=2C=CC=CC21)C3=CN4C=CC=CC4=N3,4.232,O=C(NC1CCS(=O)(=O)c2ccccc21)c1cn2ccccc2n1
XS839414b,CC(O)(CNS(=O)(=O)C1=CC=CC2=NSN=C12)C(F)(F)F,2.172,c1ccc2nsnc2c1
XS637624b,COC=1C=CC(OC)=C(C1)C2CCCN2C(=O)C=3C=C(ON3)C4CC4,2.392,O=C(c1cc(C2CC2)on1)N1CCCC1c1ccccc1
XS836827b,CC(=O)N1CCC(NC=2C=CC=C(F)C2C#N)C=3C=CC(F)=CC3C1,0.822,c1ccc(NC2CCNCc3ccccc32)cc1
XS842009b,CC(COC=1C=CC=C(C#N)C1)OC(=O)CNC(=O)CN2C=NC=N2,2.198,O=C(Cn1cncn1)NCC(=O)OCCOc1ccccc1
XS847692a,O=C(NC1=NC(=CS1)C=2C=CC=CN2)C3CC(=O)N(CC4CC4)C3,12.736,O=C(Nc1nc(-c2ccccn2)cs1)C1CC(=O)N(CC2CC2)C1
XS836675b,NC(=O)C1CN(CCOC=2C=C(F)C=C(Br)C2)CCO1,2.878,c1ccc(OCCN2CCOCC2)cc1
XS665723b,CNS(=O)(=O)C1=CC(=CO1)C(=O)N2CCC(C2)C=3C=CC=CC3C,8.584,O=C(c1ccoc1)N1CCC(c2ccccc2)C1
XS839037b,O=C(COCC1=NN=CN1)NC(C=2C=CC=CC2)C3(O)CCCCC3,11.098,O=C(COCc1nnc[nH]1)NC(c1ccccc1)C1CCCCC1
XS847704a,COCC(C)N(C)C(=O)NC=1C=CC=NC1OC=2C=CC(=CC2)OC,1.128,c1ccc(Oc2ccccn2)cc1
XS428515b,COC=1C=C(C=C2OCCOC12)C(=O)N3CCCC3C=4C=CSC4,0.346,O=C(c1ccc2c(c1)OCCO2)N1CCCC1c1ccsc1
XS764852b,CCC1=C(C=NN1C=2C=CC=CN2)C(=O)N3CCC(C3)S(N)(=O)=O,4.4,O=C(c1cnn(-c2ccccn2)c1)N1CCCC1
XS847699a,CC(NC(=O)NCCC=1C=CC=CC1)C=2C=CC(=CC2)S(C)(=O)=O,5.874,O=C(NCCc1ccccc1)NCc1ccccc1
XS840850b,[O-][N+](=O)C=1C=NC=C(Br)C1NCC2(CCO)CCOC2,3.03,c1cc(NCC2CCOC2)ccn1
XS847695a,O=C1C=2C=CC=CC2NC(C=3C=NN(C3)CC=4C=CC=CC4)N1C5CC5,7.956,O=C1c2ccccc2NC(c2cnn(Cc3ccccc3)c2)N1C1CC1
XS847703a,CC(NC(=O)C=1N=C(N=CC1Cl)N2CCCCC2)C=3C=CN=CC3,8.678,O=C(NCc1ccncc1)c1ccnc(N2CCCCC2)n1
XS847700a,CCC(C)NS(=O)(=O)C=1C=CC(=CC1)C(=O)NC=2C=CC(C)=CN2,1.732,O=C(Nc1ccccn1)c1ccccc1
XS837212b,N#CC=1N=CC=CC1S(=O)(=O)N2CCCC(O)(CC2)C(F)(F)F,1.584,O=S(=O)(c1cccnc1)N1CCCCCC1
XS847702a,CN1C=NN=C1C2CCCN(C2)C(=O)CCC3=NC(=NO3)C(C)(C)C,1.884,O=C(CCc1ncno1)N1CCCC(c2nnc[nH]2)C1
XS847696a,CC(=O)C1=C(C)NC(C(=O)C(C)N2CCN(CC2)C(=O)C3CC3)=C1C,3.876,O=C(CN1CCN(C(=O)C2CC2)CC1)c1ccc[nH]1
XS847705a,CCCC(=O)N1CCCCC1C(=O)NCC=2C=CC(=NC2)OC(C)C,1.662,O=C(NCc1cccnc1)C1CCCCN1
XS635897b,CC=1C=NN(C1)CC2CN(CC(=O)NCC3=CC=C(C)S3)CCO2,0.824,O=C(CN1CCOC(Cn2cccn2)C1)NCc1cccs1
XS839755b,CC(C)C1CN(C(=O)C=2C=CC=C(N2)N3C=CN=C3)C=4C=CC=CC4N1,1.308,O=C(c1cccc(-n2ccnc2)n1)N1CCNc2ccccc21
XS837161b,CC(CCS(C)(=O)=O)NC(=O)NCCC=1C=CC=C2C=CC=CC12,1.596,c1ccc2ccccc2c1
XS847711a,CC(C)CN1CC(CC1=O)C(=O)NCCC=2C=CC(=CC2)OC(F)F,5.484,O=C1CC(C(=O)NCCc2ccccc2)CN1
XS847713a,COC=1C=CC(=CC1F)C(C)NC(=O)CCOC=2C=CC=C(Cl)C2,1.304,O=C(CCOc1ccccc1)NCc1ccccc1
XS847710a,CC(OC(=O)C=1C=C(O)N=C2C=CC=CC12)C(=O)N(C)C=3C=CC=CC3,15.468,O=C(COC(=O)c1ccnc2ccccc12)Nc1ccccc1
XS827461b,NC(=O)C1CN(C(=O)C2=CC=C(Br)O2)C=3C=CC=CC3O1,2.192,O=C(c1ccco1)N1CCOc2ccccc21
XS847714a,COC(=O)CNC(=O)C=1C=CC=C(C1)NC(=O)C(C)OC=2C=CC=CC2,1.632,O=C(COc1ccccc1)Nc1ccccc1
XS847708a,CC(C)N1N=CC=2C=C(C=NC21)CN3CCNC(=O)C3C=4C=CC=CC4,2.104,O=C1NCCN(Cc2cnc3[nH]ncc3c2)C1c1ccccc1
XS847707a,O=C(NCCOC=1C=CC(F)=C(F)C1)C2CCCN(C2)C(=O)C3CC3,4.352,O=C(NCCOc1ccccc1)C1CCCN(C(=O)C2CC2)C1
XS820454b,CC=1C=CC=2N=CN(CC(=O)NC(C=3C=CC=CC3)C(C)C)C(=O)C2C1,3.314,O=C(Cn1cnc2ccccc2c1=O)NCc1ccccc1
XS839220b,COC=1C=CC=CC1C(C)N(C)C(=O)CN2C(=O)C=CC(C#N)=C2OC,1.256,O=C(Cn1ccccc1=O)NCc1ccccc1
XS841428b,O=C(NC1CCS(=O)(=O)C1)NC2(CCCC2)C3=NOC(=N3)C4CC4,10.728,O=C(NC1CCS(=O)(=O)C1)NC1(c2noc(C3CC3)n2)CCCC1
XS839182b,O=C(O)C=1C=CN=C(N1)NCC(CCO)C=2C=CC(=CC2)C(F)(F)F,2.464,c1ccc(CCNc2ncccn2)cc1
XS847722a,O=C(COC(=O)C1CCC1)N2N=C(CC2C3=CC=CO3)C4=CC=CS4,0.552,O=C(OCC(=O)N1N=C(c2cccs2)CC1c1ccco1)C1CCC1
XS847720a,CCC=1C=C(SC1C)C(=O)NC2CCCN(C3=CC(C)=NN3C)C2=O,0.94,O=C(NC1CCCN(c2ccn[nH]2)C1=O)c1cccs1
XS841532b,CC(=O)N1CCC=2C=CC=CC2C1CC(=O)N3CCCC=4C=CNC(=O)C43,1.9,O=C(CC1NCCc2ccccc21)N1CCCc2cc[nH]c(=O)c21
XS842700b,O=C(NC(CC=1C=CC=CC1)C(F)(F)F)N2CCC3=NNC(=O)C=C3C2,1.85,O=C(NCCc1ccccc1)N1CCc2n[nH]c(=O)cc2C1
XS837100b,COC=1C=CC=C(C1)C2CCCN2C(=O)NC=3C=CC=CC3C=4C=NNC4,2.25,O=C(Nc1ccccc1-c1cn[nH]c1)N1CCCC1c1ccccc1
XS797768b,CC(OC(=O)CN1C=NC=2C=CC=CC2C1=O)C(=O)NCC=3C=CC=CC3,3.512,O=C(COC(=O)Cn1cnc2ccccc2c1=O)NCc1ccccc1
XS839068b,CC1(C)CCC=2C=CC=C(C2O1)S(=O)(=O)N3CCOC3C(F)(F)F,0.862,O=S(=O)(c1cccc2c1OCCC2)N1CCOC1
XS847725a,NC(=O)C1CN(C(=O)C=2C=CC=CC2Br)C=3C=CC=CC3O1,5.582,O=C(c1ccccc1)N1CCOc2ccccc21
XS839818b,O=C(C1CSC=2C=CC=CC21)N3CCC(CC3)C4=CC=NN4CCO,1.73,O=C(C1CSc2ccccc21)N1CCC(c2ccn[nH]2)CC1
XS624203b,O=C(C1CCN(C1=O)C=2C=CC(F)=CC2)N3CC(C3)C=4C=C(CO)ON4,4.918,O=C(C1CCN(c2ccccc2)C1=O)N1CC(c2ccon2)C1
XS847727a,CS(=O)(=O)NC=1C=CC=CC1NC(=O)C2CC=3C=C(Cl)C=CC3O2,9.546,O=C(Nc1ccccc1)C1Cc2ccccc2O1
XS676696b,CC=1C=CC(=CC1)S(=O)(=O)N2CCCCC2C(=O)NCC3=CC=CO3,7.49,O=C(NCc1ccco1)C1CCCCN1S(=O)(=O)c1ccccc1
XS847723a,CN1C=C2C(CCCC2C(=O)N3CCCN(CC3)C=4C=CC=CC4C#N)=N1,0.88,O=C(C1CCCc2n[nH]cc21)N1CCCN(c2ccccc2)CC1
XS839888b,CC(C)C=1N=C2C(CCCN2N1)NC(=O)NCC3=NOC=4CCCCC34,2.7,O=C(NCc1noc2c1CCCC2)NC1CCCn2ncnc21
XS847724a,O=C(C=1C=CN(N1)C2CCCC2)N3CCC(C3)NC=4C=CC=C(Cl)C4,0.844,O=C(c1ccn(C2CCCC2)n1)N1CCC(Nc2ccccc2)C1
XS396634b,CC(NC(=O)C=1C=CC(Cl)=C(Cl)C1)C=2C=CC(=CC2)S(N)(=O)=O,3.508,O=C(NCc1ccccc1)c1ccccc1
XS691325b,CN(CC1COC=2C=CC=CC2O1)C(=O)CCNC(=O)NC=3C=CC=CC3,5.7,O=C(CCNC(=O)Nc1ccccc1)NCC1COc2ccccc2O1
XS847735a,CC=1C=CC=C(C1)NC(=O)C=2C=CC(=CC2)S(=O)(=O)NCC3CCCO3,4.308,O=C(Nc1ccccc1)c1ccc(S(=O)(=O)NCC2CCCO2)cc1
XS847732a,CCNC(=O)NC(=O)C(C)OC(=O)C=1C=CC(OCC(C)C)=C(C1)OC,5.59,c1ccccc1
XS839046b,CCC(C)N(C)S(=O)(=O)N1CCN(CC1)C=2C=CC=C3NC(=O)NC23,1.2,O=c1[nH]c2cccc(N3CCNCC3)c2[nH]1
XS842527b,CCC(C)(CNC(=O)C=1C=CN=NC1)NC(=O)C2=NC=C3C(F)=CC=CN23,0.934,O=C(NCCNC(=O)c1ncc2ccccn12)c1ccnnc1
XS842077b,O=S(=O)(NC1CCOC=2C=CC=CC21)C=3C=CC=CC3CN4C=NC=N4,7.626,O=S(=O)(NC1CCOc2ccccc21)c1ccccc1Cn1cncn1
XS555729b,CC(=O)N1CC2(C1)C(CCS2(=O)=O)C(=O)N3CC(C)(C)CC(C)(C)C3,4.438,O=C(C1CCS(=O)(=O)C12CNC2)N1CCCCC1
XS836998b,O=C(C=1ON=C2CCCCC12)N3CCCC(C3)C4=NC=5C=CC=CC5S4,0.384,O=C(c1onc2c1CCCC2)N1CCCC(c2nc3ccccc3s2)C1
XS837064b,NS(=O)(=O)C1CCCN(C1)S(=O)(=O)C=2C=C(F)C=C(C2)[N+]([O-])=O,4.546,O=S(=O)(c1ccccc1)N1CCCCC1
XS847731a,O=C(C=1NC=2C=CC=CC2C1Cl)N3CCCC(COC=4C=CC=CC4)C3,4.23,O=C(c1cc2ccccc2[nH]1)N1CCCC(COc2ccccc2)C1
XS836523b,CNC(=O)C=1C=CC=C(C1)NC(=O)C(C)OC(=O)C=2C=CC=C3C=CN=CC23,3.796,O=C(COC(=O)c1cccc2ccncc12)Nc1ccccc1
XS847744a,COC(=O)C=1C=CC(C)=C(C1)NC(=O)C2CCCN(C2)C(=O)C3=CC=CS3,5.214,O=C(Nc1ccccc1)C1CCCN(C(=O)c2cccs2)C1
XS149494c,O=C(NCC1=CN2C=CC=CC2=N1)C3CC(=O)N(C3)C=4C=CC=C5C=CC=CC45,16.482,O=C(NCc1cn2ccccc2n1)C1CC(=O)N(c2cccc3ccccc23)C1
XS840241b,CC1CN(CC(C)(C)O1)C(=O)C=2C=C(C3=CC=CO3)N4C=NC(C(N)=O)=C4N2,0.306,O=C(c1cc(-c2ccco2)n2cncc2n1)N1CCOCC1
XS840101b,O=C(C1CC1)N2CCN(CCC32CCOCC3)C(=O)C4CCC=5C=CC=NC54,10.324,O=C(C1CCc2cccnc21)N1CCN(C(=O)C2CC2)C2(CCOCC2)CC1
XS847750a,O=C(CCCNC(=O)C1CC1)N2CCCC2C=3C=CC(Br)=CC3,0.418,O=C(NCCCC(=O)N1CCCC1c1ccccc1)C1CC1
XS840152b,CC=1C=CC(CNC=2N=CN=C(C2N)N3C=CC=N3)=C(C1)OCC4CCCO4,1.686,c1ccc(OCC2CCCO2)c(CNc2cc(-n3cccn3)ncn2)c1
XS847741a,CC1=C(NC(=O)C(C)OC=2C=CC=CC2C#N)C(=O)N(C=3C=CC=CC3)N1C,1.256,O=C(COc1ccccc1)Nc1c[nH]n(-c2ccccc2)c1=O
XS847747a,CC(=O)NC(CC(=O)OCC1=CC(=O)N2C=C(C)C=CC2=N1)C=3C=CC=CC3,0.284,O=C(CCc1ccccc1)OCc1cc(=O)n2ccccc2n1
XS393056b,COC=1C=CC(=CC1)OCCN2C(=NC=3C=CC=CC32)C4CCCN4C(C)=O,2.892,c1ccc(OCCn2c(C3CCCN3)nc3ccccc32)cc1
