mol_id,smiles,rs,scaffold
XS838155b,CCC=1C=CC(=CC1)C(C=2C=CC=NC2)N(CC)C(=O)C3=CN4CCOCC4=N3,1.144,O=C(NC(c1ccccc1)c1cccnc1)c1cn2c(n1)COCC2
XS838101c,COC(=O)C=1C=C(C)C=2C=C(NC2C1)C(=O)NC3CCN(C3)C4=CC(C)=NN4C,1.378,O=C(NC1CCN(c2ccn[nH]2)C1)c1cc2ccccc2[nH]1
XS848263a,O=C1C=2C=CC=C(C2CN1C3CCC(=O)NC3=O)N4C=C(N=N4)C5CCCCC5,0.966,O=C1CCC(N2Cc3c(cccc3-n3cc(C4CCCCC4)nn3)C2=O)C(=O)N1
XS848276a,CCC=1C=CC=CC1N2CC(CC2=O)C(=O)N3CCN(CC3)C=4C=CC=C(C4)OC,1.548,O=C(C1CC(=O)N(c2ccccc2)C1)N1CCN(c2ccccc2)CC1
XS555434b,CC1=NC=2CCCC(C2S1)N(C)S(=O)(=O)C=3C=C(C)C=CC3Br,0.4,O=S(=O)(NC1CCCc2ncsc21)c1ccccc1
XS848269a,COC=1C=C(C=CC1OC(F)F)CN(C)C(C)C(=O)NC=2SC=CC2C(N)=O,0.286,O=C(CNCc1ccccc1)Nc1cccs1
XS848282a,O=C(NCC=1C=CC(=CC1)CN2C=CN=C2)C3CC(=O)N(C3)C=4C=CC=5CCCC5C4,1.352,O=C(NCc1ccc(Cn2ccnc2)cc1)C1CC(=O)N(c2ccc3c(c2)CCC3)C1
XS848279a,O=C(NC=1C=CC(=CC1)OCC=2C=CC=CC2)C3CC(=O)N(CC=4C=CC=CC4)C3,2.78,O=C(Nc1ccc(OCc2ccccc2)cc1)C1CC(=O)N(Cc2ccccc2)C1
XS848273a,COC=1C=C(C=C(C1)C=2CC(C=3C=CC(Cl)=C(F)C3)N(N2)S(C)(=O)=O)OC,1.538,c1ccc(C2=NNC(c3ccccc3)C2)cc1
XS837611b,COC=1C=C2CCN(CC2=CC1C)C(C(=O)O)C=3C=CC(F)=C(Br)C3,0.456,c1ccc(CN2CCc3ccccc3C2)cc1
XS848272a,CC=1C=CC(=CC1)OCCC(=O)OC(C)C(=O)NC=2C=CC(=CC2)S(N)(=O)=O,0.67,O=C(COC(=O)CCOc1ccccc1)Nc1ccccc1
XS841630b,COC=1C=CC=C(C1)C2=CCN(C2)C(=O)C(C)(NC(C)=O)C=3C=CC(=CC3)S(C)(=O)=O,1.644,O=C(Cc1ccccc1)N1CC=C(c2ccccc2)C1
XS848298a,COC(=O)CC1C(=O)NCCN1C(=O)CSC2=NN=C(O2)C3=CNC=4C=CC=CC34,5.216,O=C1CN(C(=O)CSc2nnc(-c3c[nH]c4ccccc34)o2)CCN1
XS848300a,CC1=CC(C)=NN1C=2C=CC(=CC2)CC(=O)N3CCCC3C=4C=CC=5OCCCOC5C4,2.234,O=C(Cc1ccc(-n2cccn2)cc1)N1CCCC1c1ccc2c(c1)OCCCO2
XS848289a,O=C(C1CCCC=2NN=CC21)N3CCCN(CC3)S(=O)(=O)C=4C=CC=5OCCOC5C4,1.53,O=C(C1CCCc2[nH]ncc21)N1CCCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1
XS842682b,CC1CC=2C=C(C=CC2N1S(C)(=O)=O)C3=CSC(CC4=CN5C=CC=CC5=N4)=N3,2.064,c1ccn2cc(Cc3nc(-c4ccc5c(c4)CCN5)cs3)nc2c1
XS848288a,CCN(CC)C(=O)C=1C=CC=C(C1)NC(=O)C2CCCN(C2)S(=O)(=O)C3=CC=CS3,1.574,O=C(Nc1ccccc1)C1CCCN(S(=O)(=O)c2cccs2)C1
XS838237b,CC1(C)CC(=C2C(C1)=NN(C=3C=CC=CC3)P2(=S)NC=4C=CC=CN4)N5CCCC5,0.678,S=P1(Nc2ccccn2)C2=C(N3CCCC3)CCCC2=NN1c1ccccc1
XS848294a,CC(=O)N1CCC(CC1)C(=O)NCC(C2=CNC=3C=CC=CC23)C=4C=CC=CC4Cl,0.996,O=C(NCC(c1ccccc1)c1c[nH]c2ccccc12)C1CCNCC1
XS848296a,CN1C(CNC=2C=CC=C(C2)C(=O)NC(CO)C=3C=CC=C(F)C3)=NN=C1C=4C=CN=CN4,0.494,O=C(NCc1ccccc1)c1cccc(NCc2nnc(-c3ccncn3)[nH]2)c1
XS848293a,COC=1C=CC=C(C1)N2CC(CC2=O)C(=O)N3CCCN(CC3)S(=O)(=O)C=4C(C)=NOC4C,3.422,O=C(C1CC(=O)N(c2ccccc2)C1)N1CCCN(S(=O)(=O)c2cnoc2)CC1
XS848297a,O=C(C1=CC(=NN1C=2C=CC=CC2)C3CC3)N4CCN(CC4)C(=O)C5COC=6C=CC=CC6O5,1.63,O=C(c1cc(C2CC2)nn1-c1ccccc1)N1CCN(C(=O)C2COc3ccccc3O2)CC1
XS776866b,CC(C)CN1CC(CC1=O)C(=O)NCC2(CCOCC2)C=3C=CC(Br)=CC3,1.0,O=C1CC(C(=O)NCC2(c3ccccc3)CCOCC2)CN1
XS838468b,CC=1C=NN(C)C1NC(=O)C2CC=3C=CC=CC32,0.666,O=C(Nc1ccn[nH]1)C1Cc2ccccc21
XS848305a,CC1=C(C=NN1C)C(=O)NC(C)C2=CC=CS2,0.686,O=C(NCc1cccs1)c1cn[nH]c1
XS848310a,O=C(NC1CCCCNC1=O)C=2C=CC(=O)NN2,1.572,O=C(NC1CCCCNC1=O)c1ccc(=O)[nH]n1
XS836846b,O=C1OCCC1NC=2C=CC=3OCCCC3C2,1.202,O=C1OCCC1Nc1ccc2c(c1)CCCO2
XS041621c,O=C(O)C1CCCCN1CC=2C=CC=C(F)C2,0.584,c1ccc(CN2CCCCC2)cc1
XS842716b,CC=1C=C(F)C=CC1NC(C)CC2=CC=NO2,0.454,c1ccc(NCCc2ccno2)cc1
XS848309a,CC1=NOC(=N1)C(C)SC=2N=C(C)C=C(N)N2,0.352,c1cnc(SCc2ncno2)nc1
XS837287b,CC(C(=O)N(C)CC(F)F)C=1C=CC(=CC1)N(C)C,0.598,c1ccccc1
XS848318a,CN1C=CC=C1C2COCCN2C(=O)C=3C=CC=NC3,0.418,O=C(c1cccnc1)N1CCOCC1c1ccc[nH]1
XS637235b,CCC(C)NC(=O)NC=1C=NN(C1)C=2C=CC=CC2,0.376,c1ccc(-n2cccn2)cc1
XS842302b,C#CCC(NC(=O)C=1C=NC2=CC=CC=C2N1)C(N)=O,0.718,c1ccc2nccnc2c1
XS848328a,O=C(NC1CCOC2(CCC2)C1)C=3C=CC=4C=CNC4C3,0.374,O=C(NC1CCOC2(CCC2)C1)c1ccc2cc[nH]c2c1
XS588503b,CCC1C(=O)NCCN1C(=O)CSC=2C=CC=CC2,1.868,O=C1CN(C(=O)CSc2ccccc2)CCN1
XS848327a,O=C(C1=CSC=N1)N2CCCC2CCC=3C=CC=CC3,0.802,O=C(c1cscn1)N1CCCC1CCc1ccccc1
XS682057b,COC=1N=CC=CC1NC(=O)C2COC=3C=CC=CC3C2,3.858,O=C(Nc1cccnc1)C1COc2ccccc2C1
XS482787b,O=C(O)C=1C=CC(=NC1)N2CCC(CC=3C=CC=CC3)C2,0.602,c1ccc(CC2CCN(c3ccccn3)C2)cc1
XS848330a,CC1CC=2C=CC=CC2N1C(=O)CSC=3N=CC=CN3,2.384,O=C(CSc1ncccn1)N1CCc2ccccc21
XS848337a,CCCC(C)NC(=O)C=1C=NN(C1C)C=2C=CC=C(C)C2,0.974,c1ccc(-n2cccn2)cc1
XS837510b,COC1CC=2C=CC(=CC2C1)NC3=CC(C)=NC4=NC=NN34,1.492,c1cc(Nc2ccc3c(c2)CCC3)n2ncnc2n1
XS848342a,CC1=CC(=NO1)NC(=O)C(C)SC=2C=CC(C)=CC2C,0.574,O=C(CSc1ccccc1)Nc1ccon1
XS154265c,CC1=NOC(CN(C)C(C)C2=NC=3C=CC=CC3S2)=N1,0.806,c1ccc2sc(CNCc3ncno3)nc2c1
XS848354a,O=C(NCC1CC=2C=CC=CC21)NC=3C=CC=4OCOC4C3,0.44,O=C(NCC1Cc2ccccc21)Nc1ccc2c(c1)OCO2
XS848356a,CC1=NOC(=N1)C2CCCN(C2)C(=O)NC3CCCCC3,0.544,O=C(NC1CCCCC1)N1CCCC(c2ncno2)C1
XS848350a,COC=1C=CC=2CCCC(CC2C1)NC=3C=C(C#N)N=CN3,0.498,c1ccc2c(c1)CCCC(Nc1ccncn1)C2
XS848353a,CCC=1C=CC(=CC1)NC(C)C(=O)N(C)CC=2C=CC=CC2,0.726,O=C(CNc1ccccc1)NCc1ccccc1
XS839907b,CNC=1N=C(C)C=C(N1)C(=O)N2CCN(C3CC3)C(C#N)C2,0.8,O=C(c1ccncn1)N1CCN(C2CC2)CC1
XS848364a,CC(SC1=NN=C(O1)C2CCCCC2)C(=O)NC(N)=O,0.32,c1nnc(C2CCCCC2)o1
XS848363a,CC=1C=CC(=CC1)C2=CN=C(CCC(=O)OC(C)C(N)=O)O2,0.7,c1ccc(-c2cnco2)cc1
XS837166b,COC=1C=CN=C(N1)NNC(=O)C2CCCC=3C=CC=CC32,0.984,O=C(NNc1ncccn1)C1CCCc2ccccc21
XS838450b,CN1CCC(OC(=O)C=2C=CC=C3N=C(O)C(O)=NC23)C1=O,2.326,O=C(OC1CCNC1=O)c1cccc2nccnc12
XS848381a,CC=1C=CC(=CC1)CC(=O)N2C=3C=CC=CC3CC2CC(=O)O,1.456,O=C(Cc1ccccc1)N1CCc2ccccc21
XS848371a,O=C(C1CC=2C=CC=CC2O1)N3CCN(CC3)C=4N=CC=CN4,0.56,O=C(C1Cc2ccccc2O1)N1CCN(c2ncccn2)CC1
XS841985b,CC=1C=CC2=C(N1)OCCN2S(=O)(=O)CC3CCCCO3,0.734,O=S(=O)(CC1CCCCO1)N1CCOc2ncccc21
XS839476b,COC1=NN2C=CC=NC2=C1C=3C=CC(=CC3)C4CCC(=O)N4,4.15,O=C1CCC(c2ccc(-c3cnn4cccnc34)cc2)N1
XS848375a,CC1CC=2C=CC=CC2N1C(=O)C=3C=CC=4NC(=O)CCC4C3,1.366,O=C1CCc2cc(C(=O)N3CCc4ccccc43)ccc2N1
XS848382a,CC=1C=CC(Cl)=C(C1)OC(C)C(=O)N(C)C2=NC=CS2,0.65,O=C(COc1ccccc1)Nc1nccs1
XS848389a,CC1=C(C=CN1C)C(=O)N2CCC(C2)NC=3C=CC=C(Cl)C3,0.532,O=C(c1cc[nH]c1)N1CCC(Nc2ccccc2)C1
XS848393a,CC(C)C=1C=CC=C(C1)CNC(=O)C2CCC3=NNC(=O)N3C2,1.438,O=C(NCc1ccccc1)C1CCc2n[nH]c(=O)n2C1
XS848390a,O=C(C1CC=2C=CC=CC2O1)N3CCC=4NC=5C=CC=CC5C4C3,1.688,O=C(C1Cc2ccccc2O1)N1CCc2[nH]c3ccccc3c2C1
XS670047b,COCC1(CCCN1C(=O)C=2C=CC=CC2OC3CC3)C(N)=O,1.716,O=C(c1ccccc1OC1CC1)N1CCCC1
XS848392a,CC=1C=CC(C)=C(C1)CS(=O)CCC(=O)NC=2C=CC=CC2,2.7,O=C(CCS(=O)Cc1ccccc1)Nc1ccccc1
XS848394a,CC(NC(=O)C=1C=CN(C)C(=O)C1)C=2C=CC=3OCCOC3C2,0.546,O=C(NCc1ccc2c(c1)OCCO2)c1cc[nH]c(=O)c1
XS848398a,CC1=NOC(C)=C1CC(=O)N2CCCC2C=3C=CC=C(Cl)C3,0.398,O=C(Cc1cnoc1)N1CCCC1c1ccccc1
XS837677b,CC(C)(OCC(F)(F)F)C(=O)NC1CS(=O)(=O)C1(C)C,16.312,O=S1(=O)CCC1
XS836468b,CC(C)C(C)(NS(=O)(=O)C=1C=CC=CC1C(F)F)C(N)=O,0.914,c1ccccc1
XS848386a,O=C(NC=1C=CC=C(C1)C2=CC=CS2)NC3CCCNC3=O,4.468,O=C(Nc1cccc(-c2cccs2)c1)NC1CCCNC1=O
XS848396a,CC=1C=C(NC(=O)C2CC(=O)N(C2)C=3C=CC=CC3F)N(C)N1,2.214,O=C(Nc1ccn[nH]1)C1CC(=O)N(c2ccccc2)C1
XS848400a,CCCC1CCCN(CC1)C(=O)C2=CC(=NN2)C3=CC=CS3,0.422,O=C(c1cc(-c2cccs2)n[nH]1)N1CCCCCC1
XS836681b,CN1C=2C=CC=CC2C(=O)NC1C=3C=NN(C3)C=4C=CC(F)=CC4,3.044,O=C1NC(c2cnn(-c3ccccc3)c2)Nc2ccccc21
XS848415a,COC=1C=CC=C(C(=O)NC(C)C2=CC=3C=CC=CC3O2)C1OC,1.236,O=C(NCc1cc2ccccc2o1)c1ccccc1
XS841986b,COC=1C=CC(=C(C)C1)S(=O)(=O)N2CCCC32CCNC3=O,0.43,O=C1NCCC12CCCN2S(=O)(=O)c1ccccc1
XS433109b,CCC1=NOC=2N=CC(=CC12)C(=O)N3CCCC(C3)C4=CC=NN4,0.472,O=C(c1cnc2oncc2c1)N1CCCC(c2ccn[nH]2)C1
XS417459b,CC=1C=CC=NC1C2=NOC(=N2)C3CC(C)(C)OC=4C=CC=CC43,0.812,c1ccc(-c2noc(C3CCOc4ccccc43)n2)nc1
XS848409a,CC(C)C=1C=CC(=CC1)NC(=O)CC(NC(N)=O)C=2C=CC=CC2,0.88,O=C(CCc1ccccc1)Nc1ccccc1
XS848412a,COC=1C=CC(=CC1)C2CCCN2S(=O)(=O)C3=CC=CS3,3.188,O=S(=O)(c1cccs1)N1CCCC1c1ccccc1
XS848406a,CCCN(CC(=O)NC(=O)NC)CC1COC=2C=CC=CC2O1,0.866,c1ccc2c(c1)OCCO2
XS848407a,CC(C)N1C=NC(=C1)S(=O)(=O)N2CC(C)OC=3C=CC=CC32,0.376,O=S(=O)(c1c[nH]cn1)N1CCOc2ccccc21
XS848413a,CCOCCNC(=O)N1CCCC1C=2C=C(C=CC2OC)OC,0.616,c1ccc(C2CCCN2)cc1
XS848403a,CC=1C=CC(=CN1)C(=O)N2CCCC2C=3C=CC=C4OCCOC34,0.62,O=C(c1cccnc1)N1CCCC1c1cccc2c1OCCO2
XS848401a,CC1=NN(C)C(C)=C1C(C)NC(=O)NC=2C=CC=C(C2)C(F)F,0.67,O=C(NCc1cn[nH]c1)Nc1ccccc1
XS848419a,CC=1C=NN(C1)CC2CCCCN2CC3=NN=C(O3)C4=CC=CO4,0.378,c1coc(-c2nnc(CN3CCCCC3Cn3cccn3)o2)c1
XS805251b,O=C(C=1C=C(Cl)C=C(Cl)C1)N2CCOCC2C=3N=CON3,0.414,O=C(c1ccccc1)N1CCOCC1c1ncon1
XS684055b,O=C(C=1C=C(ON1)C2=CC=CS2)N3CCCC(C3)N4C=CC=N4,0.742,O=C(c1cc(-c2cccs2)on1)N1CCCC(n2cccn2)C1
XS848418a,CCCCN1N=C(C=CC1=O)C(=O)N2CCCC(C2)N3C=NC=N3,0.5,O=C(c1ccc(=O)[nH]n1)N1CCCC(n2cncn2)C1
XS842599b,CC1CN(C(=O)C2=CC(Cl)=CN2C)C=3C=CC=CC3N(C)C1=O,0.82,O=C1CCN(C(=O)c2ccc[nH]2)c2ccccc2N1
XS848427a,CN(CC(=O)NC(C)(C)C)C(=O)C(C=1C=CC=CC1)N2C=CC=N2,0.764,c1ccc(Cn2cccn2)cc1
XS848424a,CC1=NN(N=C1C(=O)N(CC2CCOC2)C3CC3)C=4C=CC=CC4,0.362,O=C(c1cnn(-c2ccccc2)n1)N(CC1CCOC1)C1CC1
XS848423a,CC1=CC(=NO1)NC(=O)NCC(C=2C=CC=CC2)N3CCOCC3,0.778,O=C(NCC(c1ccccc1)N1CCOCC1)Nc1ccon1
XS837701b,O=C(CC1CCN(CC(F)(F)F)C1)NC=2C=NC=C3CCCC23,10.764,O=C(CC1CCNC1)Nc1cncc2c1CCC2
XS840658b,CNC(=O)C(C)CN(C)C(=O)NC=1C=CC=CC1C2=CC=CS2,4.568,c1ccc(-c2cccs2)cc1
XS848436a,O=C1C=2C=CSC2N=CN1CC(O)COC=3C=CC(Cl)=CC3,1.998,O=c1c2ccsc2ncn1CCCOc1ccccc1
XS701361b,CCC1C(=O)NCCN1C(=O)NC=2C=C(F)C=C(C2)N3CCCC3,3.076,O=C1CN(C(=O)Nc2cccc(N3CCCC3)c2)CCN1
XS848428a,CC1=C(C=NN1C=2C=CC=CC2)C(=O)NC(C(=O)O)C=3C=CC=CC3,0.94,O=C(NCc1ccccc1)c1cnn(-c2ccccc2)c1
XS848437a,CC(C)C1=NOC(CCCC(=O)N2CCC=3SC=CC3C2C)=N1,0.572,O=C(CCCc1ncno1)N1CCc2sccc2C1
XS836841b,COC(=O)C1=CN(N=N1)C2CCCN(CC3=NC(=NO3)N(C)C)C2,0.604,c1cn(C2CCCN(Cc3ncno3)C2)nn1
XS848435a,COCC1(CCCN1CC=2C=NN(C2)C=3C=CC(F)=CC3)C(N)=O,0.656,c1ccc(-n2cc(CN3CCCC3)cn2)cc1
XS848431a,CC1CN(CCCO1)C(=O)C=2C=CC(=NC2)N3C=NC=4C=CC=CC43,1.028,O=C(c1ccc(-n2cnc3ccccc32)nc1)N1CCCOCC1
XS667427b,CC=1OC(=NC1C(=O)N2CCOCC32CCOC3)C4=CC=CS4,1.364,O=C(c1coc(-c2cccs2)n1)N1CCOCC12CCOC2
XS848432a,COC=1C=CC=CC1NC(=O)NC2CCSC=3C(F)=CC=CC32,2.686,O=C(Nc1ccccc1)NC1CCSc2ccccc21
XS848450a,CC(SC=1N=CN=C2C1C=NN2C)C(=O)C3=CNC=4C=CC=CC34,2.188,O=C(CSc1ncnc2[nH]ncc12)c1c[nH]c2ccccc12
XS848445a,O=C(NC=1C=CC(=CC1)C(F)(F)F)N2CCCCC2C=3C=NNC3,0.524,O=C(Nc1ccccc1)N1CCCCC1c1cn[nH]c1
XS848459a,CCN(CC=1C=CC=CC1)C(=O)NC2CC(=O)N(C2)C=3C=CC=CC3,0.992,O=C(NCc1ccccc1)NC1CC(=O)N(c2ccccc2)C1
XS848447a,CC=1C=CC(=CC1)OC=2C=CC=CC2CNC(=O)C3CCNC(=O)C3,0.864,O=C1CC(C(=O)NCc2ccccc2Oc2ccccc2)CCN1
XS841988b,O=C(NC=1C=CC=C2NC=CC12)C(=O)N3CCCCC3C=4C=NNC4,0.43,O=C(Nc1cccc2[nH]ccc12)C(=O)N1CCCCC1c1cn[nH]c1
XS848452a,CNC(=O)C1CCCCN1S(=O)(=O)C=2C=NN(C2)C3CCCC3,0.522,O=S(=O)(c1cnn(C2CCCC2)c1)N1CCCCC1
XS842604b,CC(CN1C=CC=N1)NC(=O)C2=CC=3COC=4C=CC=CC4C3S2,0.686,O=C(NCCn1cccn1)c1cc2c(s1)-c1ccccc1OC2
XS848461a,CC(C(=O)NCC1=NN=C2CCCN12)C=3C(Cl)=CC=CC3Cl,15.602,O=C(Cc1ccccc1)NCc1nnc2n1CCC2
XS848444a,CN1C=C(C=N1)C(=O)N2CCCCC2C=3C=CC(=CC3)C(F)(F)F,2.196,O=C(c1cn[nH]c1)N1CCCCC1c1ccccc1
XS676185b,CC1=NOC(=N1)C(C)S(=O)(=O)CC2=CSC(=N2)C3CCCC3,0.84,O=S(=O)(Cc1csc(C2CCCC2)n1)Cc1ncno1
XS838661b,COC(=O)C=1C=C(C#N)C=CC1N2CC(CC32CCCC3)C(=O)OC,0.626,c1ccc(N2CCCC23CCCC3)cc1
XS848472a,CCCC(=O)N1CCC(CC1)C(=O)NC2CCCCC=3C=CC=CC32,1.634,O=C(NC1CCCCc2ccccc21)C1CCNCC1
XS848470a,CC(NC(=O)CCNC(=O)C1=CC=CO1)C=2C=CC=3OCCOC3C2,0.392,O=C(CCNC(=O)c1ccco1)NCc1ccc2c(c1)OCCO2
XS837223b,O=C(NCC=1C=CN=C(C1)OC2CCOC2)C3=COC(CC4CC4)=N3,0.552,O=C(NCc1ccnc(OC2CCOC2)c1)c1coc(CC2CC2)n1
XS690318b,CC(NC(=O)C=1C=COC1)C(=O)N2CCC(CC=3C=CC=CC3)CC2,0.65,O=C(NCC(=O)N1CCC(Cc2ccccc2)CC1)c1ccoc1
XS548492b,CC1CN(C(=O)C=2C=CC3=C(C2)N=NN3C)C=4C=C(Cl)C=CC4O1,0.808,O=C(c1ccc2[nH]nnc2c1)N1CCOc2ccccc21
XS840509b,CC1=C(C=NN1C)C(C)NC(=O)C2=CC=3C=C(C=CC3S2)[N+]([O-])=O,2.276,O=C(NCc1cn[nH]c1)c1cc2ccccc2s1
XS848465a,COC=1C=CC=CC1C(C)NC(=O)CN2C=NC=3C=CSC3C2=O,1.078,O=C(Cn1cnc2ccsc2c1=O)NCc1ccccc1
XS848464a,CC1=CN=C(O1)C=2C=CC=C(C2)NC(=O)NC(CO)CC3CCCC3,0.486,O=C(NCCC1CCCC1)Nc1cccc(-c2ncco2)c1
XS848469a,NC(=O)C1CCCN(C1)C(=O)C=2C=C(Br)C=CC2Cl,0.45,O=C(c1ccccc1)N1CCCCC1
XS588683b,COC=1C=CC=CC1C(=O)NC(C2=NOC(C)=N2)C=3C=CC=CC3F,0.84,O=C(NC(c1ccccc1)c1ncon1)c1ccccc1
XS848481a,O=C(NC=1C=CC(=O)N(C1)CC=2C=CC=CC2)C3CCS(=O)(=O)C3,0.8,O=C(Nc1ccc(=O)n(Cc2ccccc2)c1)C1CCS(=O)(=O)C1
XS738418b,CCN(C(=O)C=1C=C2C=CC=CC2=C(N1)OC)C3CCS(=O)(=O)C3,0.99,O=C(NC1CCS(=O)(=O)C1)c1cc2ccccc2cn1
XS842067b,COC(=O)C(C)(CC1=CCCCC1)NC(=O)C=2C=CC(=CN2)C(N)=O,0.564,O=C(NCCC1=CCCCC1)c1ccccn1
XS848480a,CCOC=1C(Br)=CC(=CC1OC)C(=O)NC(C)COC,0.392,c1ccccc1
XS842672b,O=C1C=C(CN2CCCC3(CCCC=4C=CC=CC43)C2)NC5=CC=NN15,1.76,O=c1cc(CN2CCCC3(CCCc4ccccc43)C2)[nH]c2ccnn12
XS836496b,CC1=CC=C(O1)C=2C=C(C(=O)NC(C)C=3N=NNN3)C4=CC=CC=C4N2,0.588,O=C(NCc1nn[nH]n1)c1cc(-c2ccco2)nc2ccccc12
XS837096b,CC(NC(=O)NC=1C=CC(=CC1)N2N=CC=3C=CC=CC32)C=4N=CNN4,0.782,O=C(NCc1nc[nH]n1)Nc1ccc(-n2ncc3ccccc32)cc1
XS837175b,NC=1N=CC(Cl)=CC1S(=O)(=O)NCCCOCC2CCCO2,0.32,O=S(=O)(NCCCOCC1CCCO1)c1cccnc1
XS848494a,CC=1C=CC(=CC1)C2=NN=C(CCC(=O)NC(C)C(=O)N3CCCC3)O2,0.66,O=C(CCc1nnc(-c2ccccc2)o1)NCC(=O)N1CCCC1
XS742942b,CCN1CCN(C(=O)C(NC(=O)C2=CC=CO2)C(C)C)C=3C=CC=CC31,0.336,O=C(NCC(=O)N1CCNc2ccccc21)c1ccco1
XS848490a,CC1=CC(=NO1)NC(=O)C(C)SCC(=O)NCC=2C=CC=CC2F,0.654,O=C(CSCC(=O)Nc1ccon1)NCc1ccccc1
XS848486a,CC=1C=CC(=CC1)C(C)C(=O)OCC2=CC(=O)N3C=C(Cl)C=CC3=N2,0.708,O=C(Cc1ccccc1)OCc1cc(=O)n2ccccc2n1
XS517856b,CN1N=NC=C1C(=O)NC2CCN(C2)C=3C=CC=C(C3)OC(F)(F)F,1.166,O=C(NC1CCN(c2ccccc2)C1)c1cnn[nH]1
XS815266b,CC=1N=C(NC(=O)C1CC(=O)NC(C)C2=CC=CS2)C=3C=CC=CN3,0.55,O=C(Cc1cnc(-c2ccccn2)[nH]c1=O)NCc1cccs1
XS839069b,CC1CN(C(=O)C=2C=CC(Cl)=C(C2)S(C)(=O)=O)C=3C=CC=NC31,0.402,O=C(c1ccccc1)N1CCc2ncccc21
XS838144b,COCC(C)S(=O)(=O)NCC=1C=CC(=CC1)CN2C=CC=CC2=O,3.986,O=c1ccccn1Cc1ccccc1
XS848501a,CCC(NC(=O)CC1=CC(OC)=C(OC)C(=C1)OC)C=2C=CC(C)=CC2,0.44,O=C(Cc1ccccc1)NCc1ccccc1
XS707137b,COC=1C=CC=C(C1)N2CC(CC2=O)C(=O)NC=3C=CC=C(Cl)C3C,3.844,O=C(Nc1ccccc1)C1CC(=O)N(c2ccccc2)C1
XS848503a,CNC(=O)CN1C=2C=CC=CC2C(=O)N(C)C1C3=CC=4C=CC=CC4OC3,1.436,O=C1NC(C2=Cc3ccccc3OC2)Nc2ccccc21
XS848498a,COC=1C=CC(=CC1F)CN(C)C(=O)C2CC(=O)NC=3C=C(F)C=CC32,1.894,O=C1CC(C(=O)NCc2ccccc2)c2ccccc2N1
XS848502a,COC=1C=CC(=CC1OC)C2CCCN2CC3=NC(=NO3)C=4C=CC=CC4,0.844,c1ccc(-c2noc(CN3CCCC3c3ccccc3)n2)cc1
XS848499a,O=C(NCC=1C=CC=CC1OC(F)F)NCC2COC=3C=CC=CC3O2,0.66,O=C(NCc1ccccc1)NCC1COc2ccccc2O1
XS848505a,CC(C(=O)NC=1C=CC(=CC1)S(N)(=O)=O)N2CCCC=3C=CC=CC32,1.704,O=C(CN1CCCc2ccccc21)Nc1ccccc1
XS848495a,COC=1C=CC(=CC1)C2CCCCCN2C(=O)COC=3C=CC(C#N)=CC3,1.326,O=C(COc1ccccc1)N1CCCCCC1c1ccccc1
XS837933b,CC1=CC(=CN(C)C1=O)C(=O)NC2(C)CCN(C2)C=3N=CN=C(C)C3F,0.972,O=C(NC1CCN(c2ccncn2)C1)c1ccc(=O)[nH]c1
XS840776b,CC=1C=CC=C(C1S(=O)(=O)NC(C)C2=NN=C3C=CC=CN23)[N+]([O-])=O,0.38,O=S(=O)(NCc1nnc2ccccn12)c1ccccc1
XS848496a,CC=1N=C(SCC(=O)NCC2CCCO2)C=3C=4CCCC4SC3N1,0.382,O=C(CSc1ncnc2sc3c(c12)CCC3)NCC1CCCO1
XS839413b,CC(CN(C)C(=O)C=1C=C(OCC2CC2)C3=CC=CC=C3N1)C4=NN=NN4,0.428,O=C(NCCc1nnn[nH]1)c1cc(OCC2CC2)c2ccccc2n1
XS848518a,CCOC=1C=CC(=CC1)C(C)NC(=O)C=2C=CC(=NC2)OCC(F)(F)F,0.918,O=C(NCc1ccccc1)c1cccnc1
XS848522a,O=C(CN1C=NC=2SC=CC2C1=O)NC(C=3C=CC=CC3)C(F)(F)F,0.672,O=C(Cn1cnc2sccc2c1=O)NCc1ccccc1
XS848511a,O=C(C1=CC=2CCCCC2S1)N3CCCC3C=4C=CC=5OCCOC5C4,1.262,O=C(c1cc2c(s1)CCCC2)N1CCCC1c1ccc2c(c1)OCCO2
XS722287b,O=C1C=2C=CC=CC2C=NN1CC(O)COC=3C=CC(Br)=CC3,0.688,O=c1c2ccccc2cnn1CCCOc1ccccc1
XS848514a,COC(=O)C=1C=CC(=CC1)C(=O)OC(C)C(=O)N2CCC=3C=CC=CC3C2,0.578,O=C(OCC(=O)N1CCc2ccccc2C1)c1ccccc1
XS837610b,[O-][N+](=O)C=1C=CC=C(C1)N2CCC(OC(=O)C3=CC=4COCCC4N3)C2=O,2.062,O=C(OC1CCN(c2ccccc2)C1=O)c1cc2c([nH]1)CCOC2
XS837650b,O=C(CN1C=CC=2C=CC=CC21)NC(CO)C=3C=CC(Br)=CC3,3.52,O=C(Cn1ccc2ccccc21)NCc1ccccc1
XS848527a,CN1N=CC=2C(=NC=NC21)N3CCN(CC3)C(=O)C4COC=5C=CC=CC5O4,3.286,O=C(C1COc2ccccc2O1)N1CCN(c2ncnc3[nH]ncc23)CC1
