mol_id,smiles
XS580382b,CCNC(=O)C1CCCN(C1)C2=NC3=C(C=NN3C(C)(C)C)C(=O)N2
XS847458a,NC1=NC2=NC=3C=CC=CC3N2C(N1)C=4C=CC(OC(F)F)=C(F)C4
XS838436b,NS(=O)(=O)CCC1CCCCN1C=2N=CC(=CN2)C=3C=CC=CC3
XS847463a,O=C(NC=1C=NN2C=CC=NC12)N(C3CC3)C4CCCC=5C=CC=CC54
XS837788c,CC(NC(=O)CC=1C=C(ON1)C=2C=CC=CC2Cl)C3=NNC(N)=N3
XS847461a,CCN(CC1CCOC1)C(=O)C=2C=CC(=CC2)OCC3=CSC=N3
XS581940b,CN1CCN(CC1C2=NC=CN2)S(=O)(=O)C3=CC=C(Cl)S3
XS847457a,COC=1C=CC=C(C1)C=2C=C(NN2)C(=O)NCC(C)N3CCOCC3
XS847464a,CC1CCCN(CC=2C=CC(=CC2)NC(=O)C=3C=CN=C4NC=CC34)C1
XS838621b,CC=1C=CC(=CC1Cl)CN(CC2COC2)C(=O)CC(C)C(F)F
XS822143b,CC=1C=CC=C(C1)NC(=O)CN2CCCC(C2)C(=O)N3CCOCC3
XS847460a,COC=1C=CC(=CC1)C(=O)NC(C(=O)NC2=NC(C)=CS2)C(C)C
XS847466a,CCN(CC1CCCO1)C(=O)CCN2C(=O)NC(=O)C=3C=CC=CC32
XS081432b,CC=1C=CC(=CC1)S(=O)(=O)N2CCN(CC2)C(=O)C3CC=CCC3
XS842505b,CC=1C=C(C)C=C(C1)N2N=CC(CN3CCC=4C=CC=CC4C(N)C3)=N2
XS847462a,COC=1C=CC(=CC1)NC2CC(=O)N(C2=O)C=3C=CC(F)=C(Cl)C3
XS840214b,CCC(C)(OC)C(=O)NC=1C=CC(Br)=C(C1N)[N+]([O-])=O
XS847479a,CC1=NC2=NC=NN2C(C)=C1CCC(=O)NCCC(C)C=3C=CC=CC3
XS551013b,CC1=NOC=2N=CN=C(NCC(C=3C=CC=C(C)C3)N4CCOCC4)C12
XS847471a,CC=1OC(=NC1CC(=O)N2CCCC2C=3C=CC=CC3)C4=CC=CS4
XS559248b,CC(C)C=1C=CC(=CC1)C2=NOC(CCC(=O)NC3CCC(=O)NC3)=N2
XS847475a,CC=1C=CC=2C=C(NC2C1)C(=O)N3CCC3CNC(=O)C4=CSC=N4
XS581664b,CC(NC(=O)CN1CCOC2(CCOCC2)C1)C=3C=CC=CC3Cl
XS408149b,CC=1C=CC(=CC1)C(=O)NCC(=O)NCC2C=3C=CC=CC3C(=O)N2C
XS847472a,COCCN1C(=O)C=2C=CC=CC2NC1C=3C=CC=CC3C(F)(F)F
XS847476a,O=C1NC(CN2CCCC2C3=CC=CS3)=NC=4SC=5CCCC5C14
XS823784b,O=C(CCC1=NC(=NO1)C=2C=CC=CC2)N3CCCC3C4=CC=CS4
XS842506b,CCC1OC2(CCN(CC3=CC(=NO3)C=4C=CC(C)=CC4)CC2)NC1=O
XS838355b,COC=1C=CC(=CC1)C=2C=C(N=CN2)N3CCCC4(CC(=O)N(C)C4)C3
XS847473a,COC(=O)CNC(=O)C(C)OC(=O)C=1C=CC(=NC1C)C=2C=CC=CC2
XS847470a,CC=1C=C(C)N2N=C(N=C2N1)C(=O)N3CCN(C)CC3C=4C=CC=CC4
XS718842b,C1=CC(=CC=N1)C=2N=C(C=3CCCC3N2)N4CCCC(C4)N5CCCC5
XS836996b,O=C(CN1C=CC=NC1=O)NC2CC3(CCOCC3)OC=4C=CC=CC42
XS847468a,CC1(CCS(=O)(=O)C1)NC(=O)CN2N=NN(C2=O)C=3C=CC=CC3
XS841585b,N#CC=1C=CC(=CC1)C2=NN=C(CN3CC4=CC=NN4CC(CO)C3)O2
XS847477a,CC1=C(C=NN1C=2C=CC=CC2)C(C)NC(=O)C=3NN=C4CCCCC34
XS840255b,CC1CN(C(=O)C=2C=NC(=CN2)OCC3CC3)C=4C=NC=CC4NC1=O
XS838273b,CC=1C=CC(Br)=C(C1)CNC(=O)NCC2(CO)CCOC2
XS847469a,CCCN1N=CC(C(=O)N2CCC(C2)S(=O)(=O)NCC)=C1C3CC3
XS847478a,CC(CCNC(=O)CCN1C=NC=2C=CC=CC2C1=O)C=3C=CC=CC3
XS836896b,COC(=O)C=1C=CC(=CC1)C(=O)OC(C)CS(=O)(=O)N2CCCC2
XS847474a,CC(C)(C)C=1C=CC(O)=C(C1)NC(=O)C2CCCN(C2)C=3C=NC=CN3
XS847481a,COC(=O)C1CCCCN1S(=O)(=O)C=2C=CC3=C(C2)CCN3C(C)=O
XS151461b,N#CC(C=1C=CC(F)=CC1)N2CCN(CC2)C(=O)C=3C=C(F)C=C(F)C3
XS841664b,CC=1C=CC=CC1N2C=C(N=N2)C(=O)N3CCCC43CCS(=O)(=O)C4
XS847487a,COC=1C=C(C#N)C=CC1OCC(=O)N2C=3C=CC=CC3NC(=O)CC2C
XS839970b,COCC(C)C(=O)N1CCN(CC1)S(=O)(=O)N(C)C2CCCCC2
XS140771b,COC(=O)CCCNC(=O)C1CC(=O)N(C1)C=2C=CC(=CC2OC)OC
XS847482a,CC(C)C(NC(=O)C=1C=CC(=NC1)N2CCOCC2)C=3C=CC(F)=CC3
XS847480a,CC(NC=1C=CC=C(C1)N2CCCC2=O)C(=O)NC=3C=CC(=CC3)C(N)=O
XS847484a,O=C(NC(CC=1C=CC=CC1)C(=O)NCC=2C=CN=CC2)C=3C=CC=CC3
XS722067b,CC(NC(=O)C=1C=NC2=C(C1)C(=O)NC(=O)N2C)C=3C=CC=CC3Cl
XS574677b,CC1=C(C=NN1C(C)C)C(=O)N2CCN(C)C(C2)C3=NC(=NO3)C4CC4
XS840240b,ClC=1C=CC(=CC1)C(C=2C=CC=CC2)N3CCOC4(CCOCC4)C3
XS838045b,CC1OC2(CCN(CC2)C(=O)CC=3C=C(Cl)C=C4CCOC34)NC1=O
XS840197b,CN(CC1=NN=C2CCOCCN12)C(=O)C3COC=4C=C(F)C=CC4C3
MR044862c,O=C(COC(=O)C=1C=CC2=CC=CN=C2C1)NCC3CC=4C=CC=CC4O3
XS847486a,COC=1C=CC=2C(=NNC2C1)C(=O)N3CCC(C3)NC=4C=CC=C(C#N)C4
XS080028b,CC1OC=2C=CC(=CC2NC1=O)NC(=O)C=3C=CC(Br)=CC3
XS847483a,CCC=1C=CC(=CC1)C2CNCCN2C(=O)C=3C=CC(=NC3)C(F)(F)F
XS847485a,CCC(CNC(=O)CN1N=NC=2C=CC=CC21)N3CCC=4C=CC=CC4C3
XS799131b,O=C(NCC(C=1C=CC=CC1)N2CCCC2)C3=CN=C4C=CC=CN4C3=O
XS837627b,CC1=C(C=NN1C2CCOC2)NC=3C=CC=C(Br)C3[N+]([O-])=O
XS847488a,O=C(NCC1CC1)NC2CC(=O)N(C2)C=3C=CC(=CC3)OC=4C=CC=CC4
XS421732b,CC=1C=CC(=CC1C(=O)NC2=NC=3CCC(C)CC3S2)S(N)(=O)=O
XS837902b,O=C(C=1C=CC=NN1)N2CC(NC=3C=C(F)N=CN3)C4(C2)CCOCC4
XS837728b,CC=1C=C(C=CC1Br)C2CCCN2C3=CC(=O)NC(=O)N3C
XS837350b,CN1N=C(C=C1C=2N=NNN2)C(=O)N3CCCCC3C4(N=N4)C(F)(F)F
XS839130b,CC(C(=O)O)N(C)C(=O)C1=CSC(=N1)C2=CC(Br)=CS2
XS847499a,CC=1C=CC(=CC1)S(=O)(=O)NC(CC(C)C)C(=O)NC=2C=CC=C(C)N2
XS847491a,O=C1C=2C=CC=NC2N=CN1CC(O)COCCOC=3C=CC(Cl)=CC3
XS806805b,O=C(COC=1C=CC=CC1F)N2CCCC2C=3C=CC=4OCCCOC4C3
XS847495a,CCC(OC=1C=CC=CC1)C(=O)N(CC)CC(=O)NCC=2C=CC(F)=CC2
XS841479b,CC1=NC(=CC(=N1)NCC2(C)COC=3C=CC=CC3O2)N4CCN(C)CC4
XS847494a,COC=1C=CC(=CC1)C(NC(=O)C2=CC=3C=C(C)C=CC3N2)C4=NC=CN4C
XS847489a,CCOC=1C=CC=2C=C(NC2C1)C(=O)N3CCOCC3C4=CC=C(CC)O4
XS847503a,CC1=CC=NC2=NC(=NN12)C(=O)NC(C)C=3C=CC(=CC3)OC=4C=CC=CC4
XS710987b,COC=1C=CC(=CC1)C2CCCN2S(=O)(=O)C=3C=CC(=CC3)NC(C)=O
XS427643b,COC=1C=CC(OC)=C(C1)NC(=O)C=2C=CC=C(C2)NC(=O)C3CCCO3
XS847497a,O=C(NC=1C=CC=C2C=NC=CC12)N(CC3=CC=CS3)CC4CCCO4
XS567470b,NC(=O)N1CCCN(CC=2C=C(Cl)C=CC2OCC3CCCO3)CC1
XS847502a,CC=1C=C(NC(=O)C2=CC=3C=CC(C)=CC3N2)N(N1)C4CCS(=O)(=O)C4
XS837687b,O=C(NCC(CO)C=1C=CC=C(Cl)C1)NC=2C=CC=NC2C3=CC=CO3
XS847490a,COC=1C=CC(=CC1)C(NC(=O)NCC=2C=CC=3OCCOC3C2)C(C)C
XS847500a,O=C(NCC1CCCO1)C2=CSC(=N2)C3=CC(Br)=CS3
XS847501a,CC(NC(=O)C=1C=CC(=CC1)CN2C(=O)CCC2=O)C=3C=CC=CC3Cl
XS840269b,NC(=O)C1(O)CCCN(C1)C(=O)C=2C=NN3C=C(Br)C=NC23
XS842281b,CN(C(=O)CN1CSCC1=O)C(C=2C=CC(Cl)=CC2)C=3N=CC=CN3
XS847492a,CS(=O)(=O)N1CCCC1C(=O)NC2=NC=3C=C4OCOC4=CC3S2
XS847493a,O=C(NC=1C=CC=2NC(=O)CS(=O)(=O)C2C1)C(F)CC3CCCCC3
XS842229b,COCC=1C=C(NC2CCCC3=CN(N=C32)C4CCCC4)N5N=CN=C5N1
XS847498a,CC1=NN(C(C)=C1CC(=O)NC(C)C=2C=CC=C(F)C2)C=3C=CC(F)=CC3
XS840827b,O=C(N(CC1=CC=CO1)C=2C=CC(F)=CC2F)N3CCCC3C=4C=CN=CC4
XS539207b,COC=1C=CC=C(C1)N2N=C(C)C(=C2C)C3COCCN3CC=4C=NN(C)N4
XS847504a,COC(=O)C1CCCN(C1)S(=O)(=O)C=2C=CC(=CC2)NC(=O)C3CCC3
XS776206b,CC(C)N1N=C(C(=O)N2CCNC(C2)C=3C=CN=CC3)C=4C=CC=CC4C1=O
XS054057d,O=C(C=1C=NN(N1)C=2C=CC=CC2)N3CCCC3C=4C=CC=5OCCOC5C4
XS847506a,CC1=CC=C(O1)C(CNS(=O)(=O)C=2C=CC(C)=C(C)C2)N3CCOCC3
XS838319b,CC1CN(CCN1C(=O)C=2C=C(F)C(Cl)=C(C2)[N+]([O-])=O)S(C)(=O)=O
XS841694b,O=C(NC1(CC1)C=2N=CC=CN2)C=3C=NN(C3C(F)(F)F)C4CCCOC4
XS838461b,CC1=NN(C=2N=CC(=CC12)C=3C=CC=4CNCCC4C3)C5CCS(=O)(=O)C5
XS446303b,COCCN1C=CC=2C=CC(=CC21)NC(=O)N(C)C(C)C=3SC(C)=NC3C
XS839943b,O=C(NCC1CN(CCCO1)C=2C=CN=C3C=CSC23)C=4C=CC(F)=CN4
XS847509a,CCN1CC(NC(=O)C2=NN3C(=O)C=C(NC3=N2)C=4C=CC=CC4)C(C)(C)C1
XS842018b,CC(C(=O)NC1CCC2(CCOCC2)CC1)C=3C=CC(=CC3)S(C)(=O)=O
XS161523b,O=C(NC(CN1CCOCC1)C=2C=CC=CC2)C=3C=C(Cl)C=C(Cl)C3
XS838513b,CC(C)NC(=O)C(=O)NCC1(O)CCN(C1)C(=O)C=2NC=C3CCCCC23
XS803554b,CCOC(=O)NC(CNC(=O)C=1C=C(F)C=CC1Br)CC(C)C
XS663842b,CC1=C(N=NN1C=2C=CC=C(Br)C2)C(=O)N(C)C3CCSC3
XS847505a,CC1=NC=2C=C(C=CC2O1)NC(=O)N3CCCC3C=4C=CC=C5OCCOC45
XS847507a,O=C(C=1C=C2CCCCN2C1)N3CCC(C3)NC=4C=CC=C(Br)C4
PK019081c,CC(C)C1CCCN(C1)C(=O)C=2SC=CC2S(=O)(=O)N3CCCCC3
XS550781b,CCCOC=1C=CC(=CC1)C(=O)N(CC2=CC=CO2)C3CCS(=O)(=O)C3
XS837981b,CC1=NN=NN1C=2C=C(C=CC2F)NC(=O)CC3CSC=4C=CC=CC4O3
XS839484b,CC(C)S(=O)(=O)NC=1C=CC(=CN1)C(=O)NCC2CCC=3C=CC=CC3C2
XS847510a,CC(C)C(NC(=O)C1CN(CC21CC2)C(=O)C3=CC=4C=NC=CC4O3)C(C)C
XS645493b,CC=1C=CC(C)=C(OCC(O)CN2C=NC=3C(=NC=NC32)N4CCCC4)C1C
XS847508a,NCC1CCCCN1C(=O)C=2C=NN3C(=CC(=NC23)C(F)F)C=4C=CC=CC4
XS841906b,CC(C=1C=CC=C(C1)N2CCCS2(=O)=O)N(C)C(=O)C=3N=NN4C=CC=CC34
XS847520a,O=C(NC1CCCN(CC=2C=CC=CC2)C1)C=3C=CC(F)=CC3Br
XS847517a,CC=1N=CC=2CC(CCC2N1)C(=O)N3CC=C(CC3)C4=CNC=5C=C(F)C=CC45
XS847514a,CC1(CCS(=O)(=O)C1)NC(=O)C2=CC(=NN2C=3C=CC=CC3)C=4C=CC=CC4
XS814952b,CC(NC(=O)C1CCCC1)C(=O)NC=2C=CC=C(C2)S(=O)(=O)N3CCCC3
XS847515a,CCC=1C=CC=C(C1)OCC(O)CN2C(CS(C)(=O)=O)=NC=3C=CC=CC32
XS549063b,CCOC(=O)CC(NC(=O)C=1C=CC=2NC(=O)COC2C1)C=3C=CC=C(C3)OC
XS847516a,COC=1C=CC(=CC1)N2CCN(CC2)C(=O)CCN3CCCC3C4=CC=CS4
XS839041b,COC=1C=CC(=CC1)C=2CC(CN3C=C(N=N3)C=4C=C(F)C=C(C4)C(=O)O)ON2
XS075376b,CC(C)CN(C(=O)CSC=1C=CC2=CC=CC=C2N1)C3CCS(=O)(=O)C3
XS838094b,CC(COC1CCCC1)CS(=O)(=O)N2CCN(CC2)C(=O)C=3C=CC=CN3
XS841591b,O=C(NC1CCCC=2SC=CC21)N3CCC(CC3)S(=O)(=O)N4CCCC4
XS847519a,CC(=O)N1C=CC=2C=CC=CC2C1CC(=O)NC=3C=CC=4OC(=NC4C3)C(C)C
XS818641b,CC(NC(=O)COC=1C=CC(=CC1)C(F)(F)F)C=2C=CC(=CC2)N3C=NC=N3
XS723358b,CCC1CCCCN1C(=O)CN(C2=NC=CS2)S(=O)(=O)C=3C=CC=CC3
XS709090b,CC1CN(CC=2C=CC=CN2)CCN1C(=O)C3=CN(CC=4C=CC=C(F)C4)N=N3
XS847513a,CC1=CC=CC2=NC(=CN12)C(=O)OC(C)C(=O)NC=3C=CC=C(C3)C(F)(F)F
XS837601b,O=C(NC=1C=CC=C2C=C(Br)C=NC12)NC3CCCS(=O)(=O)C3
XS847518a,NC(=O)NC(CC(=O)N1CCC(CCC=2C=CC=CC2)CC1)C=3C=CC=CC3F
XS847512a,CC1=NC(=NN1C=2C=CC(F)=CC2)C(=O)OC(C)C(=O)NCC3CCCCC3
XS847511a,CC=1C=CC(=CC1)S(=O)(=O)CCC(=O)OC(C)C(=O)NC=2C=CC=CC2C
XS842417b,COC=1C=NC=C(C1)N2CCN(CC2)C(=O)C(C)N3C=CC=4C=CC=CC4C3=O
XS842607b,CCC(C)(NS(=O)(=O)C=1C=CC(=C(F)C1)N2C=C(C)C=N2)C3=NC=CS3
HL001490b,CC1=CC=2C(=NC=NC2S1)N3CCN(CC3)C(=O)C4CCC=5C=NN(C)C5C4
XS847539a,O=C(C1CSCN1S(=O)(=O)C=2C=CC=C(Cl)C2F)N3CCSCC3
XS847522a,COC=1C=CC=CC1CC(=O)NC(C=2C=CC(F)=C(F)C2)C(C)(C)N3CCCC3
XS847528a,CCC(NC(=O)C=1C=CC=C(C1)S(=O)(=O)N2CCNC(=O)C2)C=3C=CC(C)=CC3
XS847526a,O=C(C1=CC=C(O1)C2=NC=3C=CC=CC3S2)N4CCN(CC4)C(=O)C5CCCO5
XS847527a,CC1=NC=2C=CC(=CC2S1)NC(=O)C3CCCN(C3)C(=O)C=4C=CC(Cl)=CC4
XS723030b,O=C(C1CCS(=O)(=O)C=2C=CC=CC21)N3CCN(CC3)C=4C=NC=C5C=CC=CC45
XS838515b,CC(NC=1C=CC(=CC1S(=O)(=O)N2CCOCC2)[N+]([O-])=O)C3=NN=C4CCCN34
XS693896b,CCNS(=O)(=O)C=1C=CC=C(C1)C(=O)NC(C2=NC=CN2C)C=3C=CC=C(F)C3
XS847525a,CCOC=1C=CC(=CC1)C(C)NC(=O)C=2C=CC=C(C2)S(=O)(=O)N(C)C(C)C
XS847523a,O=C(NCCC1=CNC=2C=C(Cl)C=C(Cl)C12)N3CCCCC3C=4C=NNC4
XS847532a,CCN(CC)C(=O)C(C)NC(=O)C=1C=C(N=C2ON=C(C)C12)C3=CC=C(C)S3
XS847529a,COC=1C=CC(=CC1OC)C(CNC(=O)NCCC=2C=CC=CC2)N3CCOCC3
XS836521b,CC=1C=CC2=NC(=CC(=O)N2C1)COC(=O)C(CC=3C=CC(O)=CC3)C(F)(F)F
XS847537a,CN1CCC2(CC1)CC(NS(=O)(=O)C=3C=CC(F)=CC3F)C=4C=CC=CC4O2
XS080469b,COC=1C=CC(=CC1)N2CCN(CC2)C(C)C(=O)NC=3C=CC(=CC3)C(F)(F)F
XS847531a,CC1CCCN(CC=2C=CC=CC2CNC(=O)C=3C=CC=C(C3)CS(C)(=O)=O)C1
XS847524a,CC(OC(=O)C=1C=CC2=C(C1)S(=O)(=O)N=C3CCCCCN23)C(=O)N4CCCC4
HL000863b,CCC(=O)N1N=C(CC1C=2C=CC=CC2OC)C=3C=CC=C(C3)NS(C)(=O)=O
XS847533a,CC1=NN(C(C)=C1CC(=O)NC(C)C=2C=CC=C(F)C2)C=3C=CC(=CN3)C(F)(F)F
XS847534a,CC=1C=CC(OC(C)C(=O)NCCC2=NN=C3C=CC=CN23)=C(Br)C1
XS847536a,O=C(C1CC1)N2CCN(CC2)C(=O)C3CCCN3S(=O)(=O)C=4C=CC(F)=CC4
XS847538a,CCNS(=O)(=O)C=1C=CC(=CC1)C(=O)NC(CN(CC)CC)C=2C=CC=CC2
XS847535a,O=C(C=1C=CC=CC1N2C=CC=N2)N3CCN(CC3)C(=O)C4COC=5C=CC=CC5O4
XS847521a,CCN1C(=O)NC=2C=C(C=CC2C1=O)C(=O)NC(C)C=3C=NN(C3)CC=4C=CC=CC4
XS847530a,COC=1C=CC(=CC1)CN2CCCN(CC2)C(=O)C3CCCN3C(=O)C4=CC=CO4
XS847559a,CC=1C=CC(=CC1)CCN(C)C=2C(F)=CC=C3C(=O)N(C(=O)C23)C4CCC(=O)NC4=O
XS847542a,COC=1C=C(C=CC1OC(F)F)C(=O)OCC(=O)N(CC(C)C)C2CCS(=O)(=O)C2
XS847556a,CC(C)N1N=CC=2C(=CC(=NC21)C3CC3)C(=O)N4CCN(CC4)C(=O)C5COC=6C=CC=CC6O5
XS847549a,CCOC=1C=CC(=CC1)S(=O)(=O)N2CCN(CC(O)COC=3C=CC(C)=CC3)CC2
XS847543a,CCOC=1C=C2CC(C)OC2=CC1NC(=O)C=3C=CC(Cl)=C(C3)S(=O)(=O)NC
XS847555a,CCC(OC=1C=CC=CC1C(C)C)C(=O)N2CCCN(CC2)C(=O)C3=CN=C(S3)C(C)C
XS841203b,COC=1C=CC(=CC1)C(CN2CCCC2)NS(=O)(=O)C=3C=CC=4CCCN(C)C4C3
XS847545a,CC(C)N(C)S(=O)(=O)C=1C=CC=C(C1)C(=O)OC(C)C(=O)NCC2CCCCC2
XS847551a,CC(C)CN1CC(CC1=O)C(=O)N2CCN(CC2)C(=O)C=3C=CC=C(C3)C(F)(F)F
XS847548a,CCN(CC(=O)NC1CCS(=O)(=O)C1)C(=O)CN2C(=NC=3C=CC=CC32)C(F)(F)F
XS847553a,CC(NC(=O)CN(C)CC(=O)NC=1C=CC(Cl)=C(Cl)C1)C=2C=CC(F)=CC2F
XS838015b,CC1=NC(C#N)=C(O1)N2CCN(CC2)C(=O)COC(=O)C3CCCN(CC(F)(F)F)C3
XS847557a,O=C(NCC1CC1)C2CCCN(C2)C(=O)C3CCN(CC3)C(=O)C=4C=CC(Cl)=CC4
XS847558a,CC(=O)N1CCN(CC1)C=2C=C(C=CN2)CNC(=O)N3CCCC4(CCN(CC=5C=CC(Cl)=C(Cl)C5)C4)C3
XS847560a,N#CC=1C=CC(=CC1)CN2CCN(CC(=O)N(C3CCCC3)C4CCS(=O)(=O)C4)CC2
XS847547a,CCN1C=NC2=C1C(=O)N(CC(=O)NC(C)C3=CC=CS3)C(=O)N2CC=4C=CC=CC4
XS847550a,CC(=O)NC(CC1=CNC=2C=CC=CC12)C(=O)N3CCC(CC3)C4=NC=5C=CC=CC5O4
XS847554a,CC=1C=CC(=CC1NC(=O)CN2CCCC2C3=CC=CS3)S(=O)(=O)N4CCCCC4
XS800624b,CN1C=CN=C1C(NS(=O)(=O)C=2C=CC=3OCCCOC3C2)C=4C=CC(Cl)=CC4
XS847541a,CC(C(=O)NC1CCCCCC1)N2CCN(CC2)S(=O)(=O)C=3C=CC=C(Cl)C3
XS842482b,CC1=NC=2C=CC(=CC2O1)S(=O)(=O)N3CCCC(C3)C4=NC=5C=CC=CC5N4C(C)C
XS847544a,CCN1C(CCC(=O)NC2CCC=3C=CC=CC32)=NC=4C=C(C=CC41)S(=O)(=O)N(C)C
XS847540a,CC=1C=C(Br)C=CC1NCC(=O)N(C=2C=CC=CC2)C3CCS(=O)(=O)C3
XS847552a,CC=1C=CC(=C(C)C1)S(=O)(=O)N2CCN(CC2)C(C)C3=NC=4C=CC=CC4C(=O)N3
XS847546a,CC(NC(=O)C1CCN(CC1)S(=O)(=O)C=2C=C(C(N)=O)N(C)C2)C=3C=CC(Cl)=CC3Cl
XS811870b,CC(NC(=O)C=1C=CC=C(C1)S(=O)(=O)N2CCOCC2)C=3C=CC(Cl)=CC3Cl
XS838111b,FC=1C=NC(=NC1)NC2CCSC2
XS837525b,CC(NC(=O)N1CC(=O)N(C)C1)C(F)(F)F
XS847567a,CCC(C)NC(=O)CC1=CNC=2C=CC=CC12
XS393832b,CC(NC(=O)C=1C=CC=CC1F)C=2C=CN=CC2
XS847571a,O=C(C=1C=CC=CC1)N2CCCC(O)C2
XS839456b,NC1=NC(=NN1)C(=O)NC2CCC3(CCC3)C2
XS847562a,CC(=O)NC1CC(C)(C)OC=2C=C(F)C=CC21
XS841857b,O=C1CCC2CN(CC=3C=CC=C(O)C3)CCN12
XS847563a,O=C(NC=1C=CC=C(F)C1)C2CCCN2
XS847568a,O=C(NCC1CCS(=O)(=O)C1)C2=CC=CO2
XS847573a,CNC(=O)C1CCCN1CC=2C=CC=CC2
XS847570a,CC1=NOC(CN2CCCC2C=3C=CSC3)=N1
XS847561a,CC(NC=1C=CC=2CCCC2C1)C(=O)NC(N)=O
XS847572a,CCCS(=O)(=O)N1CCCC(C1)C(N)=O
XS847566a,O=C(C1CC1)N2CCCC2C=3C=CN=CC3
XS847569a,CNC(=O)C1CCCN(C1)C=2C=NC=CN2
XS847565a,CC1CN(CCO1)C(=O)C=2N=CC=NC2N
XS841021b,COCC(C)N(C)C(=O)C=1C=CC2=NN=CN2C1
XS842364b,CC1CCCCN1C(=O)N2CCC32CCCCC3
XS838256b,CC(COC=1C=CN=CC1Cl)C2CC2
XS836867b,CS1(=O)=NC(=O)C=2C=CC=CC21
XS840294b,COCC(C)(CO)CNC(=O)C1=NC=CN1
XS842374b,NC(C=1C=CC=2OCCOC2C1)C(F)(F)F
XS733994b,CC1CCC=2N=C3C=CC=CC3=C(C(=O)O)C2C1
XS661471b,CC(OC=1C=CC=C(F)C1)C(=O)NC2=NN=CN2
XS847574a,CC(C)NC(=O)C(C)NCCN1C=CC=N1
XS741873b,N#CC=1C=CC=CC1CN2CCCC(O)(C2)C(N)=O
XS837080b,CC(CO)CNC(=O)NC1=NN=C(N1)C(F)(F)F
XS589104b,CN1N=NC=C1C(=O)NC(C=2C=CC=CC2)C3CCC3
XS839909b,CC(C(=O)NC=1C=CC=2NCCC2C1)S(C)(=O)=O
XS847581a,COC=1C=CC=C(C1)C(=O)N2CCCCC2CCO
XS842485b,COCC(C)OC(=O)C1=CNN=C1C=2C=CC=CC2
XS841370b,O=C(NC1CCSC1)NC2(CCC2)C3CCC3
XS708691b,CC1=NN=C(N1)C(NC(=O)C=2C=CC=CC2)C(C)C
XS847576a,CNC(=O)NC(=O)C(C)SC=1C=CC(F)=CC1
XS847582a,CCN(CC)CC(=O)NC(C)CCC=1C=CC=CC1
XS593298b,NCC1CCCCN1C(=O)CC=2C=CC(F)=CC2F
XS847583a,CNCC1CCCN(C1)C(=O)C=2C=C(C)C=CC2F
XS837758b,CC1CN(CC(C)(C)O1)C=2C=NNC(=O)C2Cl
XS847579a,CN(CC(F)(F)F)C(=O)C1CCC=2C=CC=NC21
XS774786b,CCN(CC)C(C)CNC=1N=C2CCCC2=CC1C#N
XS837204b,CN1CC=2C=C(C=CC2C1=O)OCC3CCCOC3
XS847577a,CC1=NN=C(CNC2C=3C=CC=CC3CCC2(C)C)O1
XS836988b,CC=1C=CC=C(C1)C(C)N2C=CN3C(=O)C=CN=C23
XS509349b,CC1=NNC(C)=C1CC(=O)N2CCC2C=3C=CC=CC3
XS837099b,CCC(NC=1N=CC(Cl)=CN1)C2=NC(C)=NN2
XS847578a,N#CC=1C=CN=C(C1)N2CCCC(C2)OC(=O)C3CC3
XS621243b,CC(C(=O)N1CCCC=2C=CC=C(O)C21)N3C=NC=N3
XS694474b,CC(NC(=O)C=1C=CC=2C=CNC2C1)C=3C=CN=CC3
XS847575a,COC=1C=CC=C(C1)C2NC3(CCCC3)C(=O)N2C
XS847580a,O=C(C=1C=CC=CC1F)N2CCCC2C=3C=CN=CC3
XS847593a,CCOC(=O)NC(C(=O)NC=1C=CC(C)=CC1)C(C)C
XS847588a,CN1C=NC=C1C(=O)N2CCCC2C=3C=CC=C(F)C3
XS847591a,CCCC(C)NC(=O)C=1C=CC(=CC1)N2CCCC2=O
XS826466b,CCC(OC=1C=CC=CC1F)C(=O)NC=2C=C(C)ON2
XS839354b,CC1CCCC2=NN=C(CC3=NC=4C=CC=CC4N3C)N21
XS669947b,CC=1C=NN(C1)C2CCN(C2)C(=O)C3=CNN=C3C4CC4
XS842642b,O=C(NCC1(O)CCSC1)C=2C=CC=3C=CNC3C2
XS729371b,CC=1C=CC(C#N)=C(N1)N2CCC(O)(CN3C=CN=N3)C2
XS842289b,[O-][N+](=O)C=1C=CC(=NC1)N2CCCC(C2)C3=CNN=N3
XS839679b,CC=1C=CC=C(C1)OCC(C)NC(=O)C2=CCCCO2
XS847585a,CC(C=1C=CC=CN1)N(C)C(=O)C=2N=C3NCCCN3N2
XS837206b,CC1=CC(=CNC1=O)NC(=O)C2CCC=3C=CC=CC3C2
XS841735b,COC1=NN(C)C=C1C(=O)NC(C)C2=NN=C(C)S2
XS736301b,CC=1C=C2N=CN(CC(O)CN3CCCC3)C2=CC1C
XS837331b,CC(NC(=O)C=1SC=2C=CC=CC2C1Cl)C(=O)O
XS847584a,CC1C=2C=CSC2CCN1C(=O)C=3CCC(=O)NN3
XS847586a,OCC1CCCCN1CC2=NC(=NO2)C3=CC=CS3
XS847592a,O=C(NCC1CC1)NC(C2=CC=CS2)C=3C=CC=CC3
XS847587a,CC1CCN(C(=O)C=2C=CN=CC2)C=3C=CC=CC3S1
XS671280b,CC1=NOC(CC2(O)CCCN(CC3=NC=CN3)C2)=N1
XS847590a,CC1=CC(C)=NN1CCC(=O)NC2CCC=3C=CC=CC32
